"(3, 38, 27)"
"(11, 35, 12)"
"(14, 28, 37)"
"(27, 20, 40)"
"(41, 44, 12)"
"(32, 23, 42)"
"(12, 24, 15)"
"(12, 8, 11)"
"(3, 41, 0)"
"(43, 35, 3)"
"(38, 26, 15)"
"(16, 18, 44)"
"(9, 44, 4)"
"(40, 12, 8)"
"(30, 40, 16)"
"(24, 22, 8)"
"(35, 26, 23)"
"(43, 37, 45)"
"(32, 26, 7)"
"(42, 21, 43)"
"(18, 40, 42)"
"(42, 24, 35)"
"(41, 42, 13)"
"(16, 26, 41)"
"(32, 11, 21)"
"(26, 43, 1)"
"(31, 33, 32)"
"(39, 22, 9)"
"(42, 8, 10)"
"(28, 41, 33)"
"(16, 44, 26)"
"(36, 29, 38)"
"(32, 17, 13)"
"(12, 24, 11)"
"(19, 27, 41)"
"(1, 19, 9)"
"(10, 42, 40)"
"(45, 45, 18)"
"(1, 5, 33)"
"(1, 24, 20)"
"(20, 34, 9)"
"(32, 19, 21)"
"(27, 2, 3)"
"(30, 6, 45)"
"(3, 36, 37)"
"(8, 20, 1)"
"(16, 3, 38)"
"(42, 19, 31)"
"(8, 37, 33)"
"(27, 7, 24)"
"(12, 36, 31)"
"(10, 19, 6)"
"(25, 32, 32)"
"(42, 26, 44)"
"(6, 5, 45)"
"(24, 16, 7)"
"(21, 45, 24)"
"(43, 22, 37)"
"(34, 45, 21)"
"(17, 32, 42)"
"(13, 12, 23)"
"(37, 32, 44)"
"(27, 33, 10)"
"(6, 4, 7)"
"(11, 43, 15)"
"(22, 12, 28)"
"(34, 45, 40)"
"(45, 30, 11)"
"(4, 16, 45)"
"(19, 19, 29)"
"(25, 8, 44)"
"(41, 26, 41)"
"(44, 3, 3)"
"(27, 33, 14)"
"(22, 38, 20)"
"(18, 26, 35)"
"(37, 23, 42)"
"(16, 3, 2)"
"(0, 19, 30)"
"(39, 3, 15)"
"(5, 13, 19)"
"(26, 43, 35)"
"(36, 43, 22)"
"(3, 20, 35)"
"(19, 17, 13)"
"(20, 25, 39)"
"(11, 3, 42)"
"(20, 33, 45)"
"(2, 41, 4)"
"(21, 16, 6)"
"(38, 23, 30)"
"(9, 14, 19)"
"(34, 35, 42)"
"(35, 4, 22)"
"(41, 19, 7)"
"(27, 21, 25)"
"(22, 23, 40)"
"(18, 1, 17)"
"(42, 35, 41)"
"(17, 17, 14)"
