"(47, 115, 12)"
"(111, 74, 22)"
"(18, 130, 74)"
"(68, 55, 112)"
"(72, 128, 20)"
"(15, 78, 47)"
"(23, 100, 105)"
"(1, 128, 93)"
"(100, 24, 92)"
"(55, 70, 0)"
"(66, 60, 56)"
"(0, 91, 95)"
"(53, 64, 130)"
"(32, 25, 89)"
"(83, 8, 126)"
"(90, 53, 81)"
"(75, 115, 111)"
"(58, 45, 88)"
"(66, 10, 18)"
"(56, 24, 7)"
"(69, 79, 35)"
"(57, 118, 39)"
"(64, 122, 101)"
"(23, 103, 74)"
"(50, 124, 13)"
"(82, 25, 103)"
"(94, 123, 50)"
"(115, 111, 32)"
"(3, 56, 42)"
"(42, 5, 10)"
"(116, 14, 129)"
"(116, 73, 38)"
"(108, 60, 100)"
"(93, 87, 75)"
"(40, 54, 98)"
"(89, 21, 89)"
"(66, 45, 40)"
"(61, 92, 21)"
"(34, 70, 7)"
"(116, 127, 95)"
"(94, 42, 5)"
"(117, 117, 94)"
"(1, 83, 8)"
"(48, 88, 52)"
"(90, 102, 56)"
"(54, 40, 126)"
"(20, 79, 92)"
"(61, 123, 36)"
"(100, 11, 123)"
"(56, 69, 122)"
"(120, 14, 110)"
"(113, 100, 51)"
"(53, 97, 111)"
"(75, 51, 78)"
"(57, 59, 89)"
"(70, 88, 5)"
"(26, 67, 30)"
"(30, 55, 79)"
"(15, 115, 122)"
"(1, 113, 25)"
"(2, 0, 85)"
"(79, 44, 129)"
"(51, 56, 59)"
"(123, 59, 81)"
"(57, 70, 36)"
"(4, 59, 102)"
"(55, 21, 51)"
"(73, 65, 74)"
"(78, 7, 76)"
"(32, 39, 53)"
"(95, 80, 24)"
"(125, 55, 52)"
"(1, 96, 30)"
"(46, 128, 44)"
"(32, 27, 128)"
"(35, 89, 23)"
"(3, 104, 23)"
"(92, 45, 69)"
"(4, 57, 130)"
"(41, 129, 40)"
"(59, 115, 28)"
"(119, 97, 79)"
"(13, 21, 49)"
"(55, 107, 125)"
"(115, 77, 53)"
"(71, 70, 99)"
"(121, 23, 117)"
"(1, 41, 70)"
"(71, 96, 94)"
"(45, 33, 114)"
"(27, 130, 111)"
"(111, 74, 128)"
"(97, 84, 59)"
"(64, 96, 102)"
"(69, 38, 5)"
"(27, 0, 50)"
"(57, 31, 51)"
"(89, 43, 13)"
"(98, 97, 55)"
"(113, 22, 26)"
