"(4, 23, 18)"
"(17, 26, 25)"
"(22, 14, 18)"
"(15, 7, 25)"
"(24, 2, 24)"
"(22, 0, 24)"
"(15, 4, 25)"
"(13, 20, 12)"
"(3, 0, 17)"
"(6, 6, 28)"
"(6, 24, 9)"
"(0, 16, 5)"
"(9, 22, 22)"
"(16, 21, 7)"
"(3, 14, 19)"
"(8, 17, 2)"
"(21, 28, 0)"
"(26, 3, 14)"
"(23, 11, 26)"
"(16, 6, 11)"
"(1, 17, 23)"
"(20, 18, 22)"
"(28, 2, 21)"
"(4, 7, 1)"
"(18, 19, 5)"
"(8, 28, 3)"
"(13, 7, 2)"
"(19, 27, 22)"
"(2, 20, 0)"
"(6, 18, 10)"
"(17, 27, 28)"
"(4, 1, 6)"
"(11, 4, 27)"
"(3, 13, 23)"
"(23, 12, 14)"
"(13, 13, 15)"
"(12, 20, 5)"
"(5, 2, 3)"
"(18, 26, 23)"
"(5, 20, 14)"
"(1, 0, 4)"
"(4, 11, 26)"
"(20, 23, 26)"
"(4, 17, 12)"
"(27, 16, 16)"
"(21, 9, 6)"
"(1, 8, 11)"
"(2, 21, 9)"
"(14, 11, 17)"
"(16, 24, 4)"
"(27, 15, 20)"
"(23, 1, 16)"
"(21, 22, 0)"
"(12, 22, 8)"
"(8, 23, 2)"
"(27, 5, 17)"
"(7, 28, 23)"
"(2, 25, 5)"
"(1, 27, 15)"
"(4, 23, 14)"
"(27, 12, 0)"
"(20, 17, 7)"
"(15, 13, 22)"
"(9, 5, 24)"
"(18, 3, 6)"
"(25, 19, 28)"
"(9, 17, 13)"
"(19, 27, 19)"
"(23, 9, 3)"
"(14, 0, 0)"
"(9, 24, 25)"
"(27, 13, 13)"
"(17, 19, 27)"
"(5, 12, 25)"
"(1, 16, 13)"
"(0, 6, 0)"
"(2, 5, 20)"
"(27, 9, 17)"
"(23, 19, 8)"
"(18, 22, 3)"
"(24, 22, 13)"
"(19, 13, 22)"
"(25, 10, 12)"
"(1, 16, 19)"
"(5, 8, 27)"
"(7, 25, 4)"
"(20, 19, 16)"
"(0, 11, 20)"
"(4, 5, 10)"
"(11, 10, 27)"
"(26, 28, 11)"
"(24, 23, 10)"
"(6, 27, 15)"
"(6, 11, 7)"
"(16, 27, 15)"
"(5, 23, 21)"
"(2, 8, 5)"
"(16, 8, 0)"
"(22, 11, 7)"
"(7, 17, 19)"
