"(18, 33, 18)"
"(5, 11, 19)"
"(36, 30, 33)"
"(13, 33, 28)"
"(25, 26, 15)"
"(25, 15, 14)"
"(16, 35, 27)"
"(1, 14, 26)"
"(3, 21, 19)"
"(0, 29, 20)"
"(17, 0, 20)"
"(23, 26, 10)"
"(13, 21, 4)"
"(28, 19, 20)"
"(14, 34, 6)"
"(4, 24, 17)"
"(7, 23, 12)"
"(21, 25, 21)"
"(24, 8, 22)"
"(19, 19, 3)"
"(0, 35, 17)"
"(26, 36, 26)"
"(10, 8, 12)"
"(2, 9, 24)"
"(35, 27, 7)"
"(15, 9, 7)"
"(21, 5, 24)"
"(23, 33, 5)"
"(19, 28, 8)"
"(19, 20, 25)"
"(22, 7, 7)"
"(8, 10, 1)"
"(0, 20, 17)"
"(22, 33, 25)"
"(31, 1, 1)"
"(6, 7, 10)"
"(13, 28, 28)"
"(36, 18, 25)"
"(0, 25, 28)"
"(8, 11, 6)"
"(16, 7, 2)"
"(25, 12, 15)"
"(19, 29, 13)"
"(2, 10, 22)"
"(14, 9, 34)"
"(16, 32, 10)"
"(36, 24, 19)"
"(33, 19, 34)"
"(28, 29, 18)"
"(16, 21, 9)"
"(14, 14, 26)"
"(11, 0, 23)"
"(14, 5, 17)"
"(28, 31, 0)"
"(34, 23, 3)"
"(18, 35, 30)"
"(28, 5, 30)"
"(34, 6, 34)"
"(13, 5, 33)"
"(18, 29, 8)"
"(20, 33, 4)"
"(23, 1, 24)"
"(29, 0, 25)"
"(0, 32, 10)"
"(31, 15, 27)"
"(5, 14, 5)"
"(3, 13, 10)"
"(3, 13, 17)"
"(10, 9, 3)"
"(35, 5, 11)"
"(27, 21, 28)"
"(12, 20, 2)"
"(9, 33, 33)"
"(17, 18, 2)"
"(25, 16, 27)"
"(10, 21, 13)"
"(2, 35, 11)"
"(22, 15, 32)"
"(0, 20, 32)"
"(14, 21, 23)"
"(16, 27, 25)"
"(28, 13, 24)"
"(13, 27, 7)"
"(13, 24, 15)"
"(8, 28, 15)"
"(14, 15, 29)"
"(19, 14, 13)"
"(10, 20, 17)"
"(7, 10, 22)"
"(33, 36, 21)"
"(33, 2, 2)"
"(2, 35, 33)"
"(13, 36, 0)"
"(14, 13, 20)"
"(21, 29, 4)"
"(16, 16, 26)"
"(27, 32, 24)"
"(15, 15, 9)"
"(19, 11, 21)"
"(11, 19, 36)"
