"(81, 101, 121)"
"(120, 59, 42)"
"(71, 103, 13)"
"(22, 18, 76)"
"(57, 60, 62)"
"(78, 104, 27)"
"(96, 80, 112)"
"(101, 24, 71)"
"(20, 86, 119)"
"(16, 78, 35)"
"(113, 111, 12)"
"(76, 104, 114)"
"(61, 115, 104)"
"(73, 43, 3)"
"(91, 9, 121)"
"(74, 18, 78)"
"(10, 118, 52)"
"(64, 98, 10)"
"(83, 88, 90)"
"(104, 68, 8)"
"(110, 45, 20)"
"(19, 13, 1)"
"(17, 70, 1)"
"(50, 41, 76)"
"(84, 93, 111)"
"(102, 102, 64)"
"(12, 72, 73)"
"(89, 34, 67)"
"(61, 115, 45)"
"(34, 38, 92)"
"(121, 70, 70)"
"(34, 65, 123)"
"(53, 53, 64)"
"(18, 13, 2)"
"(28, 78, 88)"
"(58, 73, 81)"
"(103, 45, 4)"
"(2, 114, 44)"
"(23, 37, 4)"
"(9, 29, 112)"
"(122, 71, 21)"
"(53, 43, 16)"
"(18, 95, 63)"
"(88, 20, 69)"
"(31, 30, 63)"
"(95, 116, 6)"
"(108, 6, 70)"
"(24, 81, 80)"
"(66, 36, 54)"
"(41, 70, 102)"
"(15, 122, 98)"
"(46, 51, 33)"
"(29, 27, 60)"
"(56, 8, 80)"
"(93, 122, 88)"
"(56, 55, 87)"
"(49, 119, 23)"
"(33, 68, 107)"
"(15, 0, 69)"
"(83, 77, 71)"
"(84, 121, 26)"
"(64, 92, 120)"
"(122, 35, 8)"
"(11, 94, 74)"
"(66, 89, 60)"
"(96, 10, 43)"
"(3, 0, 30)"
"(26, 109, 38)"
"(84, 5, 51)"
"(24, 114, 58)"
"(22, 122, 33)"
"(24, 5, 73)"
"(60, 56, 19)"
"(121, 20, 0)"
"(117, 110, 35)"
"(80, 110, 73)"
"(98, 81, 123)"
"(66, 5, 42)"
"(4, 69, 99)"
"(53, 71, 85)"
"(94, 10, 108)"
"(57, 116, 83)"
"(59, 64, 35)"
"(87, 68, 42)"
"(47, 17, 49)"
"(23, 112, 34)"
"(71, 42, 45)"
"(48, 113, 44)"
"(25, 53, 56)"
"(53, 22, 116)"
"(105, 24, 42)"
"(22, 28, 51)"
"(65, 83, 122)"
"(68, 39, 22)"
"(0, 26, 117)"
"(58, 33, 44)"
"(15, 109, 120)"
"(36, 70, 45)"
"(6, 112, 97)"
"(109, 97, 68)"
