"(15, 5, 30)"
"(27, 21, 11)"
"(10, 8, 36)"
"(4, 16, 18)"
"(23, 4, 30)"
"(1, 42, 5)"
"(39, 38, 6)"
"(39, 39, 31)"
"(39, 22, 6)"
"(34, 4, 7)"
"(25, 8, 24)"
"(16, 38, 26)"
"(34, 5, 8)"
"(17, 42, 26)"
"(14, 31, 28)"
"(42, 16, 28)"
"(39, 27, 38)"
"(4, 26, 42)"
"(7, 4, 31)"
"(41, 41, 36)"
"(32, 14, 10)"
"(3, 12, 7)"
"(26, 41, 33)"
"(18, 32, 3)"
"(26, 8, 15)"
"(32, 44, 32)"
"(19, 18, 25)"
"(33, 19, 11)"
"(30, 43, 17)"
"(5, 9, 30)"
"(14, 28, 39)"
"(26, 38, 22)"
"(19, 31, 21)"
"(39, 16, 0)"
"(31, 0, 14)"
"(40, 9, 2)"
"(3, 20, 21)"
"(44, 36, 43)"
"(44, 26, 13)"
"(16, 31, 7)"
"(20, 27, 30)"
"(35, 31, 12)"
"(18, 1, 36)"
"(21, 37, 17)"
"(8, 0, 24)"
"(28, 3, 6)"
"(30, 36, 7)"
"(11, 31, 3)"
"(15, 39, 11)"
"(21, 4, 15)"
"(26, 19, 35)"
"(21, 42, 38)"
"(4, 2, 5)"
"(27, 35, 17)"
"(12, 40, 40)"
"(39, 37, 34)"
"(37, 36, 39)"
"(8, 34, 29)"
"(29, 37, 15)"
"(12, 8, 34)"
"(19, 25, 43)"
"(23, 12, 8)"
"(42, 3, 40)"
"(29, 4, 26)"
"(26, 36, 13)"
"(2, 4, 0)"
"(5, 16, 6)"
"(8, 4, 21)"
"(13, 37, 39)"
"(6, 33, 12)"
"(26, 34, 41)"
"(6, 12, 9)"
"(5, 44, 44)"
"(26, 5, 2)"
"(36, 38, 24)"
"(22, 2, 35)"
"(42, 15, 19)"
"(26, 5, 17)"
"(42, 5, 0)"
"(31, 18, 42)"
"(20, 29, 17)"
"(33, 39, 28)"
"(21, 18, 3)"
"(17, 27, 33)"
"(22, 7, 26)"
"(24, 8, 26)"
"(27, 7, 19)"
"(4, 35, 31)"
"(31, 2, 2)"
"(21, 10, 44)"
"(33, 6, 2)"
"(37, 1, 30)"
"(39, 25, 5)"
"(19, 16, 21)"
"(28, 9, 11)"
"(7, 34, 2)"
"(12, 3, 3)"
"(6, 12, 4)"
"(44, 3, 29)"
"(42, 28, 26)"
