"(14, 7, 18, 8, 18)"
"(21, 26, 22, 18, 4)"
"(5, 8, 2, 30, 6)"
"(13, 26, 18, 15, 6)"
"(5, 29, 4, 24, 20)"
"(6, 9, 8, 27, 24)"
"(20, 10, 27, 16, 15)"
"(28, 13, 2, 19, 25)"
"(27, 27, 23, 19, 25)"
"(24, 17, 6, 17, 6)"
"(6, 30, 11, 10, 14)"
"(5, 11, 9, 0, 22)"
"(6, 26, 6, 21, 8)"
"(2, 20, 15, 25, 30)"
"(1, 14, 4, 25, 7)"
"(18, 3, 14, 13, 10)"
"(7, 1, 24, 17, 18)"
"(24, 29, 22, 28, 12)"
"(25, 5, 7, 19, 10)"
"(14, 17, 24, 1, 15)"
"(15, 26, 24, 16, 18)"
"(21, 0, 3, 2, 17)"
"(3, 27, 4, 28, 2)"
"(14, 6, 0, 3, 22)"
"(6, 16, 3, 19, 29)"
"(16, 21, 1, 6, 7)"
"(9, 27, 24, 2, 25)"
"(11, 22, 22, 3, 19)"
"(9, 16, 7, 16, 2)"
"(7, 23, 16, 16, 22)"
"(3, 9, 0, 21, 7)"
"(11, 21, 9, 18, 6)"
"(29, 10, 10, 4, 20)"
"(24, 13, 10, 25, 4)"
"(20, 20, 25, 5, 28)"
"(5, 22, 12, 30, 22)"
"(18, 1, 21, 21, 3)"
"(4, 2, 9, 3, 8)"
"(17, 10, 10, 10, 20)"
"(24, 15, 26, 18, 7)"
"(0, 11, 3, 11, 6)"
"(5, 16, 13, 29, 25)"
"(30, 23, 25, 14, 8)"
"(28, 5, 12, 0, 28)"
"(17, 13, 17, 21, 12)"
"(0, 10, 30, 4, 14)"
"(20, 21, 15, 22, 8)"
"(22, 21, 9, 8, 15)"
"(15, 18, 10, 5, 17)"
"(11, 6, 6, 28, 2)"
"(29, 12, 16, 29, 25)"
"(5, 24, 23, 22, 22)"
"(20, 19, 3, 18, 28)"
"(2, 6, 20, 8, 3)"
"(18, 16, 28, 7, 17)"
"(10, 19, 2, 5, 30)"
"(20, 24, 7, 6, 13)"
"(12, 16, 14, 17, 17)"
"(26, 11, 26, 8, 16)"
"(14, 17, 15, 5, 4)"
"(19, 15, 15, 5, 12)"
"(15, 29, 21, 23, 11)"
"(1, 14, 12, 17, 2)"
"(17, 30, 15, 13, 27)"
"(14, 29, 6, 30, 9)"
"(1, 14, 15, 1, 4)"
"(11, 8, 2, 23, 29)"
"(3, 19, 12, 18, 15)"
"(1, 22, 26, 19, 3)"
"(0, 26, 27, 10, 15)"
"(12, 20, 24, 14, 24)"
"(16, 18, 5, 15, 6)"
"(26, 8, 5, 9, 29)"
"(7, 20, 7, 19, 9)"
"(18, 26, 20, 12, 27)"
"(29, 24, 11, 12, 18)"
"(8, 7, 2, 9, 3)"
"(17, 13, 13, 10, 28)"
"(23, 18, 2, 9, 17)"
"(17, 18, 11, 20, 14)"
"(2, 14, 0, 2, 11)"
"(26, 26, 14, 1, 5)"
"(5, 29, 15, 20, 23)"
"(2, 16, 13, 25, 23)"
"(16, 8, 13, 13, 12)"
"(5, 14, 12, 22, 19)"
"(5, 8, 19, 16, 11)"
"(1, 22, 20, 8, 27)"
"(17, 25, 10, 5, 18)"
"(8, 17, 21, 21, 30)"
"(23, 22, 3, 26, 0)"
"(7, 16, 6, 14, 14)"
"(17, 29, 2, 6, 3)"
"(8, 5, 27, 24, 3)"
"(14, 28, 1, 9, 8)"
"(2, 22, 25, 12, 13)"
"(24, 6, 14, 23, 20)"
"(24, 14, 2, 7, 26)"
"(28, 17, 13, 28, 11)"
"(0, 2, 9, 14, 7)"
