"(114, 101, 104, 119, 59)"
"(53, 72, 101, 71, 3)"
"(29, 54, 23, 57, 86)"
"(12, 49, 77, 103, 84)"
"(44, 121, 114, 94, 123)"
"(119, 127, 104, 103, 101)"
"(37, 128, 60, 84, 45)"
"(4, 79, 56, 2, 113)"
"(79, 101, 77, 120, 124)"
"(112, 60, 122, 98, 27)"
"(72, 44, 16, 101, 23)"
"(120, 67, 123, 35, 90)"
"(86, 80, 65, 115, 40)"
"(111, 84, 17, 127, 14)"
"(5, 8, 77, 52, 130)"
"(27, 70, 33, 90, 97)"
"(1, 86, 50, 48, 101)"
"(116, 68, 120, 79, 59)"
"(52, 93, 47, 29, 22)"
"(6, 71, 40, 11, 8)"
"(51, 63, 7, 106, 122)"
"(7, 11, 15, 52, 69)"
"(67, 25, 56, 5, 121)"
"(124, 21, 40, 12, 44)"
"(81, 66, 83, 45, 96)"
"(93, 14, 11, 44, 18)"
"(94, 117, 89, 50, 72)"
"(1, 99, 29, 104, 49)"
"(99, 48, 103, 19, 45)"
"(129, 118, 74, 41, 54)"
"(57, 40, 20, 14, 2)"
"(39, 20, 30, 81, 25)"
"(122, 59, 62, 131, 82)"
"(101, 109, 44, 76, 63)"
"(118, 18, 61, 73, 68)"
"(50, 111, 109, 117, 124)"
"(71, 40, 74, 89, 65)"
"(118, 107, 80, 45, 117)"
"(18, 75, 82, 11, 130)"
"(21, 117, 101, 99, 80)"
"(54, 54, 76, 31, 88)"
"(126, 119, 119, 84, 45)"
"(118, 12, 4, 55, 99)"
"(55, 32, 13, 27, 26)"
"(83, 66, 132, 28, 43)"
"(65, 30, 113, 129, 12)"
"(100, 70, 44, 46, 123)"
"(7, 24, 97, 130, 102)"
"(99, 48, 43, 71, 121)"
"(85, 109, 125, 125, 30)"
"(109, 45, 58, 53, 102)"
"(6, 11, 68, 130, 64)"
"(113, 103, 38, 15, 101)"
"(100, 117, 15, 97, 108)"
"(120, 47, 104, 97, 57)"
"(50, 107, 13, 72, 42)"
"(67, 91, 128, 46, 131)"
"(12, 94, 130, 54, 43)"
"(79, 65, 103, 86, 46)"
"(93, 69, 112, 86, 127)"
"(49, 119, 104, 131, 9)"
"(70, 96, 71, 55, 35)"
"(121, 9, 6, 54, 39)"
"(119, 87, 88, 83, 129)"
"(119, 81, 37, 14, 48)"
"(51, 23, 59, 107, 60)"
"(114, 38, 25, 90, 111)"
"(24, 54, 81, 132, 80)"
"(129, 117, 114, 74, 41)"
"(3, 1, 28, 106, 15)"
"(23, 24, 63, 123, 124)"
"(5, 34, 82, 57, 55)"
"(19, 5, 94, 84, 52)"
"(122, 44, 16, 130, 126)"
"(58, 7, 75, 19, 119)"
"(54, 19, 128, 75, 13)"
"(116, 68, 11, 15, 13)"
"(90, 85, 80, 24, 11)"
"(96, 23, 68, 99, 80)"
"(63, 71, 55, 127, 36)"
"(86, 98, 51, 99, 9)"
"(25, 34, 3, 2, 9)"
"(32, 43, 62, 61, 90)"
"(15, 49, 130, 14, 1)"
"(125, 74, 51, 63, 54)"
"(93, 51, 57, 55, 37)"
"(51, 12, 71, 41, 108)"
"(101, 9, 15, 79, 46)"
"(67, 56, 60, 89, 30)"
"(47, 27, 57, 15, 86)"
"(73, 19, 13, 75, 111)"
"(17, 102, 117, 4, 64)"
"(23, 41, 48, 86, 15)"
"(110, 111, 63, 13, 27)"
"(3, 107, 53, 39, 72)"
"(52, 88, 19, 77, 59)"
"(24, 73, 23, 115, 2)"
"(119, 43, 42, 21, 95)"
"(128, 41, 86, 127, 128)"
"(30, 100, 49, 106, 54)"
