"(54, 8, 92, 67, 8)"
"(57, 51, 81, 84, 1)"
"(69, 80, 47, 83, 51)"
"(20, 46, 36, 13, 75)"
"(29, 61, 19, 93, 72)"
"(0, 82, 35, 35, 42)"
"(67, 53, 74, 91, 65)"
"(6, 66, 60, 58, 13)"
"(80, 35, 45, 76, 45)"
"(43, 12, 88, 43, 26)"
"(68, 65, 4, 9, 46)"
"(49, 91, 26, 59, 21)"
"(28, 37, 41, 23, 10)"
"(1, 65, 76, 83, 62)"
"(51, 5, 23, 1, 90)"
"(71, 56, 28, 10, 82)"
"(83, 36, 79, 44, 31)"
"(3, 37, 26, 74, 86)"
"(3, 11, 73, 88, 82)"
"(44, 68, 41, 51, 78)"
"(6, 90, 88, 73, 89)"
"(74, 15, 75, 20, 84)"
"(84, 34, 41, 59, 52)"
"(72, 46, 40, 52, 39)"
"(23, 58, 59, 86, 54)"
"(33, 91, 18, 67, 55)"
"(71, 2, 58, 54, 31)"
"(78, 57, 6, 93, 91)"
"(7, 42, 78, 93, 88)"
"(57, 76, 73, 32, 71)"
"(5, 25, 6, 20, 44)"
"(0, 40, 74, 70, 36)"
"(88, 61, 0, 30, 5)"
"(18, 17, 0, 26, 46)"
"(57, 16, 9, 38, 1)"
"(45, 36, 20, 77, 25)"
"(54, 84, 80, 18, 31)"
"(62, 58, 66, 65, 57)"
"(44, 20, 9, 31, 3)"
"(74, 76, 59, 74, 90)"
"(2, 44, 12, 89, 30)"
"(83, 78, 70, 6, 71)"
"(43, 9, 20, 19, 75)"
"(58, 15, 65, 14, 31)"
"(52, 19, 25, 37, 62)"
"(0, 28, 76, 27, 93)"
"(86, 50, 12, 3, 9)"
"(41, 61, 35, 85, 56)"
"(5, 89, 56, 7, 50)"
"(15, 7, 39, 55, 84)"
"(40, 24, 19, 49, 16)"
"(75, 35, 68, 49, 42)"
"(71, 44, 3, 69, 10)"
"(67, 84, 35, 59, 91)"
"(28, 87, 9, 24, 30)"
"(43, 61, 14, 41, 47)"
"(26, 23, 71, 54, 83)"
"(76, 58, 45, 17, 50)"
"(29, 45, 45, 5, 46)"
"(74, 64, 14, 93, 6)"
"(89, 55, 49, 50, 62)"
"(10, 31, 2, 16, 88)"
"(87, 41, 30, 17, 65)"
"(62, 27, 54, 9, 20)"
"(26, 81, 79, 79, 77)"
"(20, 71, 59, 80, 25)"
"(20, 32, 25, 13, 76)"
"(4, 8, 38, 43, 53)"
"(28, 72, 62, 28, 69)"
"(44, 18, 21, 42, 67)"
"(38, 23, 59, 40, 12)"
"(55, 46, 39, 19, 74)"
"(67, 14, 71, 28, 31)"
"(70, 91, 42, 59, 1)"
"(38, 62, 42, 19, 9)"
"(8, 34, 6, 21, 78)"
"(71, 7, 68, 61, 28)"
"(51, 73, 58, 2, 41)"
"(22, 64, 33, 64, 86)"
"(88, 84, 51, 79, 12)"
"(59, 11, 23, 21, 35)"
"(58, 55, 57, 10, 69)"
"(59, 5, 13, 25, 70)"
"(79, 70, 71, 19, 16)"
"(40, 1, 29, 18, 44)"
"(53, 22, 25, 56, 85)"
"(54, 71, 79, 18, 36)"
"(39, 87, 58, 39, 63)"
"(81, 74, 15, 63, 61)"
"(51, 70, 33, 2, 35)"
"(7, 84, 27, 57, 82)"
"(40, 33, 59, 57, 21)"
"(48, 42, 77, 46, 63)"
"(53, 90, 75, 17, 84)"
"(13, 89, 93, 36, 24)"
"(47, 53, 72, 56, 83)"
"(62, 2, 81, 59, 45)"
"(52, 11, 2, 25, 87)"
"(41, 41, 21, 19, 64)"
"(35, 75, 56, 75, 93)"
