"(6, 5)"
"(7, 8)"
"(6, 2)"
"(1, 2)"
"(6, 6)"
"(4, 8)"
"(8, 0)"
"(3, 6)"
"(2, 5)"
"(4, 8)"
"(0, 2)"
"(2, 8)"
"(2, 1)"
"(3, 6)"
"(1, 5)"
"(5, 7)"
"(1, 5)"
"(8, 0)"
"(1, 0)"
"(4, 7)"
"(0, 6)"
"(0, 7)"
"(6, 6)"
"(1, 2)"
"(8, 0)"
"(5, 5)"
"(0, 1)"
"(3, 1)"
"(3, 4)"
"(3, 8)"
"(0, 5)"
"(7, 4)"
"(8, 6)"
"(6, 0)"
"(7, 0)"
"(2, 6)"
"(3, 8)"
"(0, 6)"
"(0, 8)"
"(3, 6)"
"(0, 0)"
"(6, 5)"
"(1, 8)"
"(0, 2)"
"(5, 7)"
"(5, 5)"
"(8, 8)"
"(6, 8)"
"(6, 1)"
"(6, 4)"
"(7, 7)"
"(8, 0)"
"(2, 7)"
"(8, 0)"
"(8, 4)"
"(2, 1)"
"(6, 8)"
"(1, 8)"
"(3, 4)"
"(4, 3)"
"(6, 0)"
"(5, 1)"
"(8, 5)"
"(7, 0)"
"(7, 5)"
"(6, 5)"
"(1, 3)"
"(4, 4)"
"(5, 3)"
"(1, 6)"
"(5, 7)"
"(6, 0)"
"(5, 1)"
"(5, 3)"
"(8, 8)"
"(7, 8)"
"(1, 0)"
"(6, 7)"
"(5, 7)"
"(1, 7)"
"(1, 0)"
"(8, 6)"
"(0, 5)"
"(6, 7)"
"(6, 4)"
"(8, 6)"
"(0, 4)"
"(1, 4)"
"(0, 1)"
"(2, 8)"
"(4, 8)"
"(0, 6)"
"(3, 8)"
"(4, 3)"
"(4, 3)"
"(8, 7)"
"(0, 5)"
"(3, 4)"
"(1, 5)"
"(8, 8)"
