"(230,)"
"(110,)"
"(62,)"
"(304,)"
"(287,)"
"(13,)"
"(90,)"
"(56,)"
"(100,)"
"(45,)"
"(6,)"
"(150,)"
"(94,)"
"(339,)"
"(234,)"
"(218,)"
"(210,)"
"(228,)"
"(109,)"
"(106,)"
"(167,)"
"(151,)"
"(288,)"
"(138,)"
"(57,)"
"(98,)"
"(271,)"
"(211,)"
"(16,)"
"(306,)"
"(196,)"
"(23,)"
"(303,)"
"(45,)"
"(273,)"
"(255,)"
"(92,)"
"(329,)"
"(119,)"
"(48,)"
"(32,)"
"(16,)"
"(203,)"
"(78,)"
"(195,)"
"(4,)"
"(293,)"
"(243,)"
"(277,)"
"(98,)"
"(255,)"
"(137,)"
"(307,)"
"(79,)"
"(191,)"
"(110,)"
"(16,)"
"(285,)"
"(321,)"
"(72,)"
"(140,)"
"(271,)"
"(95,)"
"(68,)"
"(180,)"
"(30,)"
"(276,)"
"(311,)"
"(296,)"
"(79,)"
"(269,)"
"(119,)"
"(289,)"
"(208,)"
"(108,)"
"(85,)"
"(211,)"
"(52,)"
"(247,)"
"(3,)"
"(236,)"
"(77,)"
"(218,)"
"(175,)"
"(145,)"
"(348,)"
"(163,)"
"(55,)"
"(319,)"
"(40,)"
"(24,)"
"(293,)"
"(298,)"
"(327,)"
"(139,)"
"(55,)"
"(80,)"
"(124,)"
"(187,)"
"(111,)"
