"(6,)"
"(9,)"
"(0,)"
"(1,)"
"(9,)"
"(5,)"
"(4,)"
"(6,)"
"(2,)"
"(8,)"
"(8,)"
"(7,)"
"(1,)"
"(1,)"
"(2,)"
"(9,)"
"(6,)"
"(5,)"
"(2,)"
"(2,)"
"(5,)"
"(8,)"
"(2,)"
"(3,)"
"(6,)"
"(0,)"
"(6,)"
"(6,)"
"(9,)"
"(2,)"
"(8,)"
"(5,)"
"(4,)"
"(5,)"
"(9,)"
"(5,)"
"(2,)"
"(0,)"
"(5,)"
"(3,)"
"(8,)"
"(4,)"
"(8,)"
"(7,)"
"(7,)"
"(8,)"
"(7,)"
"(3,)"
"(4,)"
"(3,)"
"(1,)"
"(9,)"
"(3,)"
"(5,)"
"(3,)"
"(6,)"
"(0,)"
"(2,)"
"(4,)"
"(8,)"
"(5,)"
"(6,)"
"(3,)"
"(0,)"
"(0,)"
"(3,)"
"(1,)"
"(9,)"
"(6,)"
"(0,)"
"(5,)"
"(5,)"
"(1,)"
"(2,)"
"(1,)"
"(2,)"
"(4,)"
"(0,)"
"(2,)"
"(2,)"
"(7,)"
"(6,)"
"(2,)"
"(2,)"
"(4,)"
"(5,)"
"(4,)"
"(5,)"
"(1,)"
"(0,)"
"(0,)"
"(8,)"
"(1,)"
"(4,)"
"(4,)"
"(2,)"
"(5,)"
"(9,)"
"(2,)"
"(1,)"
