"(14,)"
"(7,)"
"(0,)"
"(20,)"
"(24,)"
"(5,)"
"(25,)"
"(10,)"
"(3,)"
"(22,)"
"(5,)"
"(22,)"
"(16,)"
"(6,)"
"(8,)"
"(20,)"
"(21,)"
"(25,)"
"(25,)"
"(27,)"
"(11,)"
"(0,)"
"(6,)"
"(13,)"
"(19,)"
"(27,)"
"(13,)"
"(2,)"
"(19,)"
"(25,)"
"(12,)"
"(6,)"
"(1,)"
"(5,)"
"(27,)"
"(4,)"
"(28,)"
"(5,)"
"(9,)"
"(7,)"
"(2,)"
"(18,)"
"(27,)"
"(26,)"
"(23,)"
"(4,)"
"(19,)"
"(17,)"
"(21,)"
"(15,)"
"(17,)"
"(23,)"
"(0,)"
"(1,)"
"(17,)"
"(4,)"
"(30,)"
"(7,)"
"(19,)"
"(26,)"
"(4,)"
"(17,)"
"(7,)"
"(11,)"
"(24,)"
"(28,)"
"(11,)"
"(3,)"
"(13,)"
"(25,)"
"(10,)"
"(3,)"
"(3,)"
"(10,)"
"(10,)"
"(23,)"
"(20,)"
"(14,)"
"(1,)"
"(0,)"
"(9,)"
"(24,)"
"(9,)"
"(27,)"
"(26,)"
"(23,)"
"(18,)"
"(27,)"
"(10,)"
"(4,)"
"(5,)"
"(3,)"
"(5,)"
"(21,)"
"(16,)"
"(17,)"
"(25,)"
"(29,)"
"(12,)"
"(1,)"
