"(29, 1, 30, 12, 10)"
"(22, 49, 57, 51, 20)"
"(37, 39, 59, 4, 45)"
"(1, 10, 28, 4, 50)"
"(35, 20, 34, 37, 12)"
"(8, 49, 37, 46, 21)"
"(49, 38, 7, 22, 4)"
"(8, 12, 0, 20, 3)"
"(30, 40, 28, 48, 19)"
"(22, 35, 38, 52, 34)"
"(36, 8, 15, 26, 36)"
"(19, 2, 58, 59, 43)"
"(54, 25, 35, 56, 58)"
"(2, 28, 22, 2, 31)"
"(12, 39, 13, 20, 39)"
"(16, 14, 20, 9, 34)"
"(36, 31, 32, 58, 0)"
"(3, 57, 18, 20, 40)"
"(40, 18, 49, 49, 30)"
"(34, 31, 11, 45, 54)"
"(5, 25, 28, 52, 36)"
"(10, 55, 59, 37, 43)"
"(10, 4, 34, 27, 53)"
"(18, 28, 53, 7, 49)"
"(2, 11, 22, 20, 47)"
"(19, 26, 22, 58, 30)"
"(54, 30, 18, 22, 9)"
"(31, 31, 1, 48, 3)"
"(26, 56, 45, 5, 41)"
"(39, 0, 1, 19, 38)"
"(39, 5, 3, 12, 11)"
"(51, 17, 21, 22, 3)"
"(9, 31, 31, 58, 54)"
"(24, 36, 37, 38, 53)"
"(58, 57, 23, 5, 12)"
"(28, 27, 1, 15, 29)"
"(24, 39, 10, 23, 17)"
"(41, 39, 22, 48, 23)"
"(13, 2, 36, 7, 43)"
"(47, 8, 21, 21, 23)"
"(26, 0, 33, 15, 3)"
"(52, 27, 15, 35, 35)"
"(55, 16, 47, 20, 6)"
"(30, 30, 28, 58, 8)"
"(55, 2, 9, 56, 9)"
"(49, 41, 36, 35, 5)"
"(17, 22, 25, 8, 21)"
"(10, 0, 24, 8, 6)"
"(0, 23, 25, 36, 6)"
"(18, 15, 7, 9, 24)"
"(41, 49, 51, 20, 32)"
"(36, 10, 58, 57, 6)"
"(0, 15, 46, 47, 57)"
"(5, 15, 33, 37, 23)"
"(32, 26, 49, 11, 32)"
"(3, 17, 8, 12, 41)"
"(45, 13, 59, 36, 1)"
"(28, 40, 50, 0, 35)"
"(25, 19, 24, 46, 14)"
"(7, 10, 19, 55, 31)"
"(16, 51, 57, 14, 19)"
"(58, 40, 36, 12, 50)"
"(56, 10, 52, 35, 51)"
"(38, 6, 12, 33, 15)"
"(27, 27, 31, 27, 42)"
"(4, 57, 23, 30, 33)"
"(37, 52, 20, 34, 45)"
"(1, 50, 51, 37, 52)"
"(32, 13, 37, 32, 8)"
"(49, 16, 50, 33, 26)"
"(15, 46, 19, 29, 58)"
"(32, 43, 55, 10, 5)"
"(18, 49, 2, 45, 0)"
"(4, 32, 30, 54, 51)"
"(5, 57, 19, 31, 43)"
"(9, 29, 51, 12, 54)"
"(59, 23, 28, 55, 10)"
"(18, 30, 33, 7, 53)"
"(15, 7, 57, 42, 9)"
"(29, 36, 41, 0, 15)"
"(55, 21, 40, 4, 46)"
"(33, 20, 18, 40, 12)"
"(58, 13, 5, 21, 35)"
"(6, 57, 23, 27, 42)"
"(11, 37, 45, 54, 1)"
"(32, 7, 1, 1, 36)"
"(0, 11, 39, 29, 42)"
"(6, 38, 8, 22, 33)"
"(59, 41, 15, 17, 58)"
"(14, 19, 9, 27, 24)"
"(7, 45, 46, 0, 50)"
"(10, 30, 9, 50, 38)"
"(31, 49, 27, 46, 40)"
"(55, 6, 32, 54, 10)"
"(1, 30, 56, 15, 15)"
"(5, 20, 27, 13, 3)"
"(55, 25, 15, 37, 19)"
"(15, 56, 2, 43, 46)"
"(23, 35, 31, 34, 5)"
"(10, 7, 17, 46, 15)"
