"(19, 66)"
"(29, 58)"
"(62, 8)"
"(16, 30)"
"(41, 52)"
"(58, 52)"
"(57, 22)"
"(22, 54)"
"(4, 49)"
"(32, 62)"
"(4, 55)"
"(26, 22)"
"(11, 9)"
"(57, 7)"
"(58, 52)"
"(67, 24)"
"(9, 60)"
"(13, 32)"
"(63, 14)"
"(19, 4)"
"(30, 61)"
"(43, 13)"
"(64, 0)"
"(15, 37)"
"(66, 6)"
"(2, 52)"
"(12, 36)"
"(17, 60)"
"(62, 17)"
"(48, 5)"
"(52, 10)"
"(37, 24)"
"(65, 40)"
"(29, 2)"
"(19, 56)"
"(23, 54)"
"(51, 40)"
"(51, 7)"
"(42, 18)"
"(54, 18)"
"(56, 40)"
"(36, 27)"
"(32, 40)"
"(34, 48)"
"(49, 8)"
"(35, 43)"
"(14, 41)"
"(47, 13)"
"(65, 19)"
"(20, 13)"
"(58, 51)"
"(45, 2)"
"(53, 57)"
"(44, 65)"
"(61, 14)"
"(4, 7)"
"(41, 19)"
"(56, 65)"
"(5, 45)"
"(54, 66)"
"(17, 25)"
"(22, 26)"
"(41, 57)"
"(19, 17)"
"(64, 48)"
"(53, 15)"
"(14, 36)"
"(29, 7)"
"(5, 10)"
"(19, 48)"
"(41, 10)"
"(11, 21)"
"(0, 62)"
"(5, 61)"
"(20, 26)"
"(55, 25)"
"(45, 47)"
"(35, 61)"
"(48, 33)"
"(59, 25)"
"(22, 8)"
"(63, 19)"
"(58, 33)"
"(66, 50)"
"(58, 6)"
"(47, 51)"
"(12, 19)"
"(53, 1)"
"(45, 19)"
"(19, 38)"
"(11, 27)"
"(55, 65)"
"(14, 2)"
"(44, 54)"
"(50, 39)"
"(24, 3)"
"(11, 42)"
"(41, 15)"
"(40, 4)"
"(34, 46)"
