"(90, 66)"
"(65, 46)"
"(40, 40)"
"(23, 21)"
"(3, 81)"
"(8, 18)"
"(37, 101)"
"(23, 104)"
"(92, 92)"
"(93, 84)"
"(61, 87)"
"(82, 23)"
"(11, 79)"
"(103, 81)"
"(5, 99)"
"(65, 9)"
"(27, 30)"
"(66, 4)"
"(23, 53)"
"(38, 93)"
"(73, 25)"
"(103, 39)"
"(37, 42)"
"(30, 22)"
"(81, 49)"
"(53, 37)"
"(23, 80)"
"(40, 105)"
"(103, 103)"
"(95, 100)"
"(83, 44)"
"(101, 47)"
"(41, 76)"
"(23, 76)"
"(85, 67)"
"(28, 0)"
"(4, 62)"
"(74, 83)"
"(65, 18)"
"(56, 0)"
"(90, 10)"
"(28, 63)"
"(98, 74)"
"(0, 63)"
"(60, 61)"
"(75, 90)"
"(64, 84)"
"(52, 96)"
"(6, 38)"
"(88, 53)"
"(45, 24)"
"(88, 31)"
"(56, 26)"
"(23, 89)"
"(27, 7)"
"(0, 34)"
"(42, 46)"
"(90, 19)"
"(64, 78)"
"(57, 104)"
"(69, 90)"
"(17, 103)"
"(47, 100)"
"(23, 12)"
"(27, 76)"
"(63, 31)"
"(47, 22)"
"(104, 97)"
"(87, 97)"
"(89, 98)"
"(12, 76)"
"(58, 66)"
"(8, 67)"
"(13, 51)"
"(72, 45)"
"(29, 61)"
"(87, 96)"
"(104, 27)"
"(45, 48)"
"(29, 15)"
"(96, 26)"
"(41, 23)"
"(59, 65)"
"(101, 17)"
"(11, 65)"
"(60, 76)"
"(39, 33)"
"(5, 14)"
"(28, 55)"
"(66, 66)"
"(56, 19)"
"(85, 44)"
"(68, 79)"
"(80, 31)"
"(11, 83)"
"(10, 98)"
"(38, 58)"
"(59, 11)"
"(25, 16)"
"(70, 15)"
