"(9, 21)"
"(20, 21)"
"(5, 11)"
"(14, 1)"
"(13, 7)"
"(15, 23)"
"(17, 5)"
"(28, 15)"
"(24, 4)"
"(11, 1)"
"(7, 24)"
"(4, 3)"
"(28, 14)"
"(7, 6)"
"(19, 0)"
"(18, 27)"
"(27, 26)"
"(21, 6)"
"(17, 28)"
"(23, 16)"
"(25, 13)"
"(10, 16)"
"(22, 7)"
"(16, 12)"
"(16, 8)"
"(27, 10)"
"(20, 0)"
"(3, 14)"
"(18, 11)"
"(22, 3)"
"(14, 28)"
"(5, 15)"
"(23, 6)"
"(3, 6)"
"(9, 20)"
"(17, 28)"
"(17, 11)"
"(22, 17)"
"(27, 3)"
"(11, 14)"
"(17, 23)"
"(25, 9)"
"(3, 26)"
"(13, 12)"
"(20, 10)"
"(11, 19)"
"(22, 11)"
"(6, 9)"
"(6, 21)"
"(25, 12)"
"(8, 22)"
"(27, 4)"
"(15, 13)"
"(18, 27)"
"(5, 11)"
"(19, 16)"
"(28, 10)"
"(20, 20)"
"(13, 26)"
"(24, 23)"
"(21, 11)"
"(21, 17)"
"(0, 16)"
"(21, 9)"
"(9, 6)"
"(14, 18)"
"(24, 27)"
"(27, 5)"
"(14, 14)"
"(23, 16)"
"(20, 25)"
"(27, 27)"
"(25, 5)"
"(0, 24)"
"(10, 27)"
"(10, 4)"
"(18, 25)"
"(14, 9)"
"(3, 8)"
"(7, 7)"
"(3, 6)"
"(16, 25)"
"(15, 18)"
"(15, 17)"
"(20, 28)"
"(13, 23)"
"(20, 20)"
"(26, 28)"
"(9, 14)"
"(19, 15)"
"(6, 28)"
"(16, 3)"
"(21, 2)"
"(9, 25)"
"(23, 5)"
"(21, 15)"
"(11, 23)"
"(17, 22)"
"(19, 22)"
"(7, 1)"
