"(27, 19, 24, 29)"
"(7, 27, 3, 3)"
"(1, 3, 20, 13)"
"(23, 23, 8, 26)"
"(13, 20, 0, 7)"
"(4, 20, 26, 26)"
"(25, 3, 8, 8)"
"(4, 29, 3, 8)"
"(4, 3, 27, 27)"
"(2, 32, 5, 23)"
"(12, 4, 32, 19)"
"(16, 21, 24, 3)"
"(19, 17, 30, 32)"
"(31, 33, 28, 31)"
"(11, 8, 16, 26)"
"(23, 25, 3, 7)"
"(17, 20, 14, 14)"
"(16, 32, 27, 8)"
"(4, 18, 3, 8)"
"(16, 26, 14, 1)"
"(1, 5, 20, 16)"
"(32, 30, 29, 22)"
"(32, 16, 22, 31)"
"(9, 19, 21, 18)"
"(1, 30, 29, 28)"
"(21, 19, 16, 30)"
"(4, 21, 27, 19)"
"(12, 8, 21, 8)"
"(2, 2, 3, 23)"
"(2, 9, 5, 31)"
"(20, 30, 16, 10)"
"(27, 15, 12, 13)"
"(19, 23, 4, 11)"
"(20, 14, 29, 5)"
"(30, 4, 6, 28)"
"(19, 27, 6, 28)"
"(12, 23, 6, 32)"
"(26, 32, 8, 4)"
"(17, 27, 24, 7)"
"(18, 6, 31, 18)"
"(30, 15, 24, 22)"
"(23, 2, 19, 17)"
"(12, 33, 3, 2)"
"(15, 11, 13, 25)"
"(25, 8, 22, 25)"
"(12, 28, 20, 2)"
"(20, 12, 8, 32)"
"(1, 3, 30, 23)"
"(0, 26, 3, 28)"
"(21, 0, 17, 27)"
"(31, 20, 22, 21)"
"(28, 1, 21, 31)"
"(31, 33, 15, 18)"
"(29, 16, 29, 32)"
"(1, 2, 18, 26)"
"(33, 7, 15, 19)"
"(19, 8, 28, 25)"
"(11, 14, 15, 7)"
"(5, 27, 5, 1)"
"(3, 4, 18, 8)"
"(18, 15, 5, 3)"
"(33, 10, 11, 8)"
"(5, 31, 17, 11)"
"(31, 24, 11, 23)"
"(21, 13, 28, 18)"
"(12, 22, 27, 21)"
"(15, 10, 0, 25)"
"(33, 27, 28, 24)"
"(16, 24, 14, 8)"
"(16, 25, 21, 4)"
"(23, 11, 33, 28)"
"(14, 21, 13, 27)"
"(5, 28, 25, 25)"
"(10, 25, 8, 29)"
"(27, 29, 25, 31)"
"(26, 18, 10, 24)"
"(14, 10, 14, 21)"
"(27, 13, 2, 22)"
"(21, 7, 27, 30)"
"(16, 29, 5, 7)"
"(9, 18, 10, 23)"
"(33, 12, 6, 31)"
"(5, 0, 8, 8)"
"(33, 9, 14, 29)"
"(6, 10, 8, 16)"
"(12, 13, 20, 4)"
"(27, 0, 18, 19)"
"(12, 26, 15, 19)"
"(0, 19, 13, 7)"
"(22, 33, 27, 15)"
"(3, 12, 8, 14)"
"(13, 19, 4, 19)"
"(30, 28, 33, 18)"
"(21, 2, 30, 14)"
"(26, 32, 1, 16)"
"(12, 5, 29, 27)"
"(24, 22, 10, 21)"
"(13, 15, 13, 6)"
"(11, 18, 6, 32)"
"(4, 30, 9, 12)"
