"(42, 22, 8)"
"(38, 38, 33)"
"(4, 8, 51)"
"(43, 52, 24)"
"(18, 53, 49)"
"(20, 17, 53)"
"(48, 11, 26)"
"(14, 35, 46)"
"(10, 33, 42)"
"(2, 32, 37)"
"(2, 40, 17)"
"(12, 34, 47)"
"(47, 40, 18)"
"(2, 27, 49)"
"(34, 19, 11)"
"(11, 12, 13)"
"(9, 11, 50)"
"(51, 42, 53)"
"(49, 30, 1)"
"(29, 34, 40)"
"(38, 8, 47)"
"(43, 12, 18)"
"(5, 1, 14)"
"(25, 25, 42)"
"(54, 50, 22)"
"(19, 4, 53)"
"(35, 22, 29)"
"(32, 24, 24)"
"(10, 20, 30)"
"(30, 15, 21)"
"(52, 33, 21)"
"(25, 7, 24)"
"(24, 11, 15)"
"(52, 53, 33)"
"(43, 7, 4)"
"(3, 30, 11)"
"(25, 49, 26)"
"(28, 28, 48)"
"(20, 20, 27)"
"(26, 0, 3)"
"(23, 4, 38)"
"(23, 43, 34)"
"(11, 16, 14)"
"(52, 26, 16)"
"(19, 3, 28)"
"(40, 16, 3)"
"(41, 30, 46)"
"(10, 38, 41)"
"(12, 14, 43)"
"(39, 4, 51)"
"(15, 23, 7)"
"(54, 32, 34)"
"(14, 15, 2)"
"(43, 32, 7)"
"(47, 39, 27)"
"(1, 38, 22)"
"(29, 24, 1)"
"(19, 47, 1)"
"(50, 35, 0)"
"(23, 26, 51)"
"(2, 42, 29)"
"(1, 22, 3)"
"(53, 44, 29)"
"(10, 47, 41)"
"(36, 40, 21)"
"(52, 33, 7)"
"(29, 25, 37)"
"(46, 10, 15)"
"(6, 13, 48)"
"(34, 33, 51)"
"(50, 47, 33)"
"(3, 32, 29)"
"(38, 26, 19)"
"(19, 35, 2)"
"(29, 41, 54)"
"(41, 45, 17)"
"(32, 39, 19)"
"(4, 3, 46)"
"(40, 11, 21)"
"(12, 1, 3)"
"(10, 8, 18)"
"(17, 4, 50)"
"(32, 49, 31)"
"(29, 35, 35)"
"(35, 48, 15)"
"(47, 36, 17)"
"(1, 2, 27)"
"(42, 0, 2)"
"(53, 4, 21)"
"(11, 38, 19)"
"(3, 47, 0)"
"(18, 49, 27)"
"(14, 42, 29)"
"(23, 23, 7)"
"(6, 6, 21)"
"(12, 20, 14)"
"(51, 16, 13)"
"(9, 5, 8)"
"(52, 2, 27)"
"(24, 17, 5)"
