"(9, 0, 18)"
"(3, 30, 30)"
"(30, 25, 30)"
"(27, 1, 30)"
"(7, 12, 10)"
"(12, 0, 13)"
"(4, 3, 0)"
"(11, 18, 4)"
"(5, 2, 21)"
"(0, 14, 18)"
"(9, 18, 18)"
"(3, 24, 8)"
"(9, 20, 26)"
"(17, 31, 23)"
"(23, 32, 28)"
"(17, 25, 26)"
"(22, 3, 18)"
"(2, 18, 27)"
"(28, 9, 5)"
"(8, 5, 21)"
"(19, 7, 12)"
"(2, 6, 8)"
"(5, 12, 8)"
"(9, 21, 31)"
"(11, 5, 7)"
"(8, 24, 32)"
"(21, 9, 18)"
"(19, 0, 24)"
"(17, 21, 6)"
"(15, 9, 12)"
"(31, 20, 16)"
"(17, 28, 13)"
"(5, 23, 30)"
"(32, 31, 11)"
"(10, 7, 22)"
"(3, 11, 0)"
"(25, 8, 32)"
"(23, 28, 19)"
"(17, 13, 24)"
"(31, 27, 31)"
"(27, 19, 14)"
"(14, 14, 30)"
"(4, 0, 10)"
"(3, 3, 12)"
"(11, 28, 4)"
"(17, 15, 2)"
"(20, 7, 30)"
"(25, 18, 27)"
"(16, 20, 31)"
"(0, 19, 12)"
"(23, 13, 3)"
"(10, 5, 15)"
"(8, 16, 24)"
"(0, 30, 15)"
"(8, 18, 6)"
"(0, 3, 17)"
"(6, 6, 12)"
"(4, 2, 15)"
"(8, 8, 17)"
"(28, 18, 3)"
"(17, 4, 28)"
"(8, 1, 5)"
"(7, 15, 18)"
"(23, 2, 21)"
"(11, 17, 13)"
"(30, 10, 25)"
"(21, 31, 30)"
"(5, 3, 5)"
"(2, 7, 26)"
"(4, 4, 30)"
"(17, 26, 7)"
"(15, 31, 6)"
"(31, 15, 24)"
"(18, 25, 19)"
"(22, 24, 24)"
"(19, 14, 32)"
"(23, 3, 17)"
"(13, 9, 22)"
"(9, 10, 23)"
"(27, 27, 26)"
"(29, 29, 18)"
"(23, 18, 4)"
"(26, 32, 14)"
"(2, 30, 8)"
"(23, 13, 32)"
"(32, 24, 14)"
"(4, 22, 15)"
"(0, 23, 9)"
"(8, 27, 27)"
"(16, 16, 24)"
"(1, 8, 18)"
"(15, 2, 8)"
"(6, 20, 27)"
"(5, 0, 19)"
"(23, 17, 3)"
"(20, 15, 25)"
"(28, 18, 7)"
"(8, 29, 24)"
"(8, 17, 22)"
"(29, 27, 1)"
