"(3, 10)"
"(22, 16)"
"(24, 20)"
"(21, 19)"
"(25, 1)"
"(20, 4)"
"(4, 26)"
"(9, 7)"
"(6, 8)"
"(6, 6)"
"(24, 30)"
"(12, 15)"
"(28, 24)"
"(23, 0)"
"(24, 6)"
"(18, 17)"
"(6, 31)"
"(10, 31)"
"(20, 16)"
"(7, 9)"
"(14, 17)"
"(9, 9)"
"(8, 29)"
"(0, 1)"
"(19, 0)"
"(3, 28)"
"(5, 5)"
"(6, 5)"
"(16, 31)"
"(3, 2)"
"(20, 28)"
"(27, 11)"
"(2, 4)"
"(12, 15)"
"(2, 20)"
"(23, 12)"
"(29, 10)"
"(17, 31)"
"(26, 12)"
"(6, 26)"
"(6, 13)"
"(19, 11)"
"(12, 15)"
"(13, 27)"
"(22, 24)"
"(17, 14)"
"(18, 28)"
"(1, 25)"
"(19, 31)"
"(12, 12)"
"(15, 21)"
"(22, 21)"
"(5, 10)"
"(26, 20)"
"(4, 2)"
"(11, 31)"
"(18, 17)"
"(14, 29)"
"(10, 31)"
"(21, 3)"
"(28, 3)"
"(23, 27)"
"(21, 25)"
"(10, 25)"
"(26, 4)"
"(26, 13)"
"(16, 31)"
"(30, 10)"
"(10, 9)"
"(7, 27)"
"(26, 30)"
"(30, 10)"
"(7, 27)"
"(24, 30)"
"(26, 24)"
"(18, 16)"
"(23, 16)"
"(18, 31)"
"(0, 3)"
"(15, 31)"
"(27, 2)"
"(6, 17)"
"(0, 6)"
"(19, 3)"
"(30, 4)"
"(6, 6)"
"(2, 11)"
"(14, 19)"
"(28, 29)"
"(15, 13)"
"(12, 31)"
"(14, 24)"
"(13, 17)"
"(22, 25)"
"(0, 20)"
"(17, 0)"
"(27, 6)"
"(31, 8)"
"(20, 27)"
"(31, 6)"
