"(55, 92, 94, 62, 60)"
"(61, 53, 77, 41, 72)"
"(35, 64, 19, 14, 47)"
"(70, 16, 33, 91, 49)"
"(36, 9, 94, 22, 61)"
"(2, 32, 10, 100, 37)"
"(18, 37, 99, 61, 39)"
"(56, 56, 8, 69, 76)"
"(93, 57, 87, 57, 50)"
"(80, 36, 104, 50, 37)"
"(49, 53, 10, 85, 72)"
"(60, 64, 16, 49, 90)"
"(74, 42, 94, 14, 36)"
"(35, 78, 11, 5, 46)"
"(4, 74, 86, 97, 66)"
"(18, 28, 45, 31, 84)"
"(49, 19, 44, 81, 104)"
"(34, 103, 98, 86, 44)"
"(28, 19, 94, 96, 14)"
"(36, 47, 83, 61, 0)"
"(5, 71, 18, 47, 8)"
"(64, 35, 3, 69, 28)"
"(66, 91, 22, 9, 44)"
"(58, 56, 14, 51, 7)"
"(25, 8, 34, 69, 25)"
"(58, 38, 82, 87, 97)"
"(40, 96, 15, 19, 100)"
"(70, 38, 68, 12, 10)"
"(83, 84, 40, 80, 8)"
"(21, 89, 36, 15, 36)"
"(92, 36, 53, 77, 0)"
"(94, 102, 33, 90, 63)"
"(58, 14, 104, 44, 46)"
"(25, 48, 33, 52, 69)"
"(23, 79, 36, 33, 35)"
"(55, 0, 58, 84, 55)"
"(62, 77, 83, 85, 7)"
"(12, 36, 6, 19, 65)"
"(0, 44, 72, 44, 91)"
"(15, 30, 44, 90, 79)"
"(69, 34, 57, 34, 88)"
"(49, 7, 25, 44, 1)"
"(99, 8, 69, 62, 28)"
"(84, 44, 3, 42, 5)"
"(10, 74, 37, 94, 50)"
"(97, 17, 29, 95, 11)"
"(50, 2, 92, 4, 53)"
"(94, 41, 16, 55, 75)"
"(94, 10, 66, 69, 22)"
"(66, 14, 51, 48, 70)"
"(16, 33, 2, 88, 61)"
"(86, 97, 103, 18, 41)"
"(105, 17, 94, 4, 66)"
"(53, 88, 90, 6, 87)"
"(95, 62, 59, 4, 35)"
"(37, 21, 94, 68, 50)"
"(3, 59, 99, 4, 19)"
"(70, 87, 82, 31, 1)"
"(22, 84, 24, 11, 99)"
"(25, 101, 76, 41, 5)"
"(30, 17, 94, 60, 48)"
"(102, 42, 12, 13, 86)"
"(80, 13, 59, 55, 36)"
"(75, 61, 35, 55, 88)"
"(39, 99, 23, 56, 37)"
"(9, 20, 103, 87, 48)"
"(71, 75, 52, 18, 101)"
"(29, 2, 99, 24, 83)"
"(90, 81, 24, 74, 75)"
"(85, 93, 21, 93, 43)"
"(104, 105, 48, 64, 74)"
"(29, 9, 18, 69, 104)"
"(88, 98, 92, 79, 10)"
"(30, 87, 56, 76, 61)"
"(61, 37, 98, 54, 55)"
"(89, 51, 69, 61, 24)"
"(93, 56, 55, 19, 9)"
"(61, 40, 92, 64, 16)"
"(72, 57, 53, 40, 26)"
"(87, 104, 19, 94, 20)"
"(74, 38, 85, 84, 94)"
"(36, 35, 60, 76, 32)"
"(46, 27, 45, 34, 33)"
"(5, 48, 1, 103, 94)"
"(79, 101, 65, 11, 105)"
"(11, 98, 26, 8, 23)"
"(41, 78, 14, 1, 79)"
"(99, 7, 73, 13, 30)"
"(79, 46, 71, 14, 71)"
"(50, 0, 7, 81, 20)"
"(5, 29, 9, 28, 5)"
"(40, 25, 29, 31, 82)"
"(17, 59, 95, 76, 7)"
"(96, 11, 105, 83, 28)"
"(83, 101, 24, 95, 51)"
"(35, 48, 44, 72, 28)"
"(3, 29, 67, 30, 64)"
"(10, 14, 54, 97, 26)"
"(8, 11, 66, 91, 59)"
"(68, 75, 86, 52, 52)"
