"(98, 224)"
"(159, 231)"
"(304, 169)"
"(204, 245)"
"(199, 43)"
"(18, 205)"
"(262, 98)"
"(192, 193)"
"(71, 50)"
"(282, 191)"
"(238, 149)"
"(151, 197)"
"(75, 172)"
"(108, 99)"
"(108, 13)"
"(292, 191)"
"(154, 50)"
"(35, 115)"
"(254, 15)"
"(70, 65)"
"(1, 59)"
"(176, 269)"
"(236, 258)"
"(290, 1)"
"(121, 202)"
"(96, 260)"
"(309, 178)"
"(202, 139)"
"(110, 121)"
"(63, 246)"
"(82, 23)"
"(34, 293)"
"(185, 59)"
"(145, 212)"
"(26, 12)"
"(86, 239)"
"(90, 63)"
"(306, 56)"
"(308, 188)"
"(307, 182)"
"(231, 56)"
"(67, 199)"
"(11, 259)"
"(127, 295)"
"(301, 53)"
"(171, 290)"
"(151, 276)"
"(25, 263)"
"(240, 29)"
"(109, 188)"
"(157, 214)"
"(294, 135)"
"(76, 184)"
"(45, 114)"
"(80, 31)"
"(240, 272)"
"(11, 154)"
"(168, 13)"
"(57, 289)"
"(186, 301)"
"(78, 273)"
"(116, 167)"
"(146, 57)"
"(237, 120)"
"(240, 196)"
"(116, 153)"
"(305, 182)"
"(238, 241)"
"(251, 6)"
"(158, 142)"
"(28, 122)"
"(298, 164)"
"(86, 50)"
"(76, 259)"
"(184, 99)"
"(170, 177)"
"(185, 112)"
"(208, 247)"
"(215, 281)"
"(45, 254)"
"(230, 96)"
"(37, 57)"
"(293, 95)"
"(218, 122)"
"(228, 114)"
"(132, 18)"
"(195, 105)"
"(136, 151)"
"(7, 283)"
"(48, 78)"
"(287, 152)"
"(129, 237)"
"(164, 300)"
"(222, 70)"
"(227, 266)"
"(255, 3)"
"(185, 130)"
"(276, 155)"
"(292, 201)"
"(238, 229)"
