"(4, 4)"
"(11, 9)"
"(6, 10)"
"(0, 13)"
"(2, 8)"
"(2, 4)"
"(3, 9)"
"(11, 14)"
"(15, 6)"
"(15, 9)"
"(12, 11)"
"(2, 14)"
"(13, 13)"
"(1, 6)"
"(14, 9)"
"(8, 13)"
"(9, 5)"
"(10, 2)"
"(4, 3)"
"(14, 11)"
"(14, 9)"
"(12, 8)"
"(8, 10)"
"(1, 9)"
"(10, 14)"
"(9, 7)"
"(2, 4)"
"(3, 12)"
"(12, 3)"
"(7, 1)"
"(12, 7)"
"(8, 1)"
"(4, 10)"
"(6, 3)"
"(15, 1)"
"(13, 2)"
"(2, 14)"
"(8, 6)"
"(4, 6)"
"(15, 13)"
"(13, 0)"
"(7, 6)"
"(15, 6)"
"(13, 4)"
"(9, 13)"
"(9, 1)"
"(14, 8)"
"(6, 0)"
"(8, 15)"
"(6, 3)"
"(1, 13)"
"(10, 13)"
"(8, 14)"
"(6, 0)"
"(8, 8)"
"(14, 10)"
"(15, 4)"
"(14, 9)"
"(6, 15)"
"(4, 0)"
"(7, 12)"
"(7, 8)"
"(13, 14)"
"(8, 13)"
"(5, 0)"
"(15, 14)"
"(5, 9)"
"(3, 11)"
"(12, 5)"
"(4, 12)"
"(13, 14)"
"(2, 12)"
"(10, 3)"
"(13, 2)"
"(5, 10)"
"(10, 15)"
"(9, 4)"
"(1, 10)"
"(3, 12)"
"(2, 10)"
"(12, 7)"
"(1, 4)"
"(5, 0)"
"(11, 2)"
"(9, 0)"
"(8, 10)"
"(5, 15)"
"(11, 9)"
"(6, 3)"
"(2, 6)"
"(14, 2)"
"(8, 12)"
"(13, 14)"
"(7, 10)"
"(6, 15)"
"(14, 4)"
"(8, 10)"
"(10, 2)"
"(2, 8)"
"(11, 13)"
