"(12, 212)"
"(100, 124)"
"(94, 46)"
"(46, 114)"
"(53, 217)"
"(183, 63)"
"(139, 202)"
"(86, 57)"
"(41, 112)"
"(30, 105)"
"(212, 124)"
"(25, 26)"
"(37, 182)"
"(112, 35)"
"(31, 140)"
"(16, 161)"
"(21, 169)"
"(210, 206)"
"(146, 75)"
"(123, 12)"
"(177, 47)"
"(50, 140)"
"(1, 163)"
"(143, 4)"
"(56, 56)"
"(132, 208)"
"(140, 79)"
"(183, 172)"
"(194, 74)"
"(93, 150)"
"(74, 144)"
"(210, 146)"
"(120, 180)"
"(170, 186)"
"(7, 41)"
"(74, 25)"
"(73, 53)"
"(115, 17)"
"(22, 75)"
"(33, 160)"
"(203, 59)"
"(110, 208)"
"(85, 154)"
"(33, 161)"
"(86, 3)"
"(25, 145)"
"(103, 129)"
"(119, 29)"
"(207, 94)"
"(174, 172)"
"(190, 142)"
"(219, 19)"
"(184, 124)"
"(13, 190)"
"(176, 37)"
"(101, 117)"
"(172, 215)"
"(90, 123)"
"(67, 208)"
"(73, 163)"
"(60, 129)"
"(55, 115)"
"(94, 82)"
"(8, 157)"
"(7, 130)"
"(53, 12)"
"(194, 27)"
"(146, 72)"
"(128, 7)"
"(169, 110)"
"(58, 36)"
"(27, 155)"
"(87, 38)"
"(140, 218)"
"(11, 173)"
"(176, 208)"
"(114, 3)"
"(73, 8)"
"(122, 214)"
"(115, 26)"
"(129, 60)"
"(58, 131)"
"(9, 148)"
"(128, 184)"
"(191, 109)"
"(119, 74)"
"(150, 23)"
"(198, 130)"
"(126, 101)"
"(153, 79)"
"(150, 28)"
"(38, 80)"
"(153, 21)"
"(173, 17)"
"(196, 177)"
"(103, 154)"
"(84, 162)"
"(107, 180)"
"(166, 94)"
"(0, 178)"
