"(12, 9)"
"(15, 15)"
"(13, 0)"
"(6, 11)"
"(15, 3)"
"(7, 6)"
"(5, 4)"
"(3, 14)"
"(3, 14)"
"(10, 9)"
"(3, 3)"
"(3, 7)"
"(12, 6)"
"(0, 15)"
"(3, 4)"
"(8, 0)"
"(14, 12)"
"(10, 0)"
"(2, 4)"
"(2, 5)"
"(7, 2)"
"(3, 2)"
"(9, 9)"
"(15, 8)"
"(11, 4)"
"(9, 15)"
"(10, 0)"
"(14, 3)"
"(2, 11)"
"(0, 1)"
"(0, 6)"
"(6, 1)"
"(13, 10)"
"(12, 15)"
"(4, 5)"
"(11, 14)"
"(5, 2)"
"(6, 13)"
"(5, 2)"
"(4, 6)"
"(5, 15)"
"(7, 9)"
"(12, 0)"
"(11, 11)"
"(10, 6)"
"(3, 8)"
"(9, 4)"
"(1, 5)"
"(13, 2)"
"(13, 0)"
"(2, 12)"
"(11, 10)"
"(3, 6)"
"(8, 13)"
"(9, 6)"
"(1, 8)"
"(15, 1)"
"(14, 8)"
"(10, 4)"
"(7, 0)"
"(13, 4)"
"(15, 9)"
"(7, 12)"
"(9, 9)"
"(13, 13)"
"(5, 4)"
"(3, 5)"
"(1, 14)"
"(12, 3)"
"(10, 0)"
"(2, 2)"
"(15, 11)"
"(5, 4)"
"(0, 15)"
"(9, 1)"
"(11, 5)"
"(7, 14)"
"(12, 3)"
"(13, 5)"
"(4, 1)"
"(2, 9)"
"(3, 0)"
"(10, 8)"
"(14, 15)"
"(8, 11)"
"(10, 12)"
"(1, 5)"
"(3, 5)"
"(2, 11)"
"(4, 14)"
"(12, 2)"
"(9, 14)"
"(15, 1)"
"(14, 4)"
"(7, 3)"
"(3, 11)"
"(0, 12)"
"(9, 3)"
"(11, 1)"
"(6, 13)"
