"(142, 128)"
"(97, 151)"
"(94, 61)"
"(131, 184)"
"(16, 83)"
"(218, 29)"
"(94, 82)"
"(39, 103)"
"(258, 7)"
"(46, 195)"
"(19, 200)"
"(180, 142)"
"(112, 80)"
"(116, 87)"
"(229, 90)"
"(99, 71)"
"(95, 167)"
"(170, 3)"
"(211, 143)"
"(204, 15)"
"(91, 253)"
"(235, 85)"
"(260, 129)"
"(149, 252)"
"(216, 241)"
"(58, 51)"
"(201, 35)"
"(229, 95)"
"(147, 116)"
"(79, 192)"
"(239, 218)"
"(81, 33)"
"(235, 253)"
"(211, 148)"
"(161, 128)"
"(5, 113)"
"(129, 40)"
"(140, 6)"
"(239, 256)"
"(93, 228)"
"(14, 200)"
"(197, 26)"
"(100, 27)"
"(35, 149)"
"(212, 1)"
"(249, 206)"
"(216, 115)"
"(86, 79)"
"(33, 105)"
"(62, 161)"
"(6, 249)"
"(86, 249)"
"(170, 101)"
"(181, 169)"
"(113, 122)"
"(238, 188)"
"(131, 230)"
"(104, 220)"
"(209, 167)"
"(237, 202)"
"(171, 147)"
"(118, 147)"
"(103, 103)"
"(223, 237)"
"(91, 127)"
"(149, 246)"
"(156, 219)"
"(158, 73)"
"(131, 195)"
"(138, 41)"
"(60, 9)"
"(37, 225)"
"(117, 255)"
"(22, 226)"
"(220, 218)"
"(193, 213)"
"(176, 81)"
"(196, 251)"
"(220, 59)"
"(111, 57)"
"(140, 248)"
"(58, 232)"
"(46, 180)"
"(133, 237)"
"(126, 170)"
"(165, 59)"
"(55, 69)"
"(16, 125)"
"(181, 162)"
"(136, 17)"
"(44, 172)"
"(243, 205)"
"(114, 172)"
"(69, 133)"
"(152, 191)"
"(68, 91)"
"(211, 146)"
"(60, 29)"
"(39, 65)"
"(157, 142)"
