"(84, 70)"
"(66, 25)"
"(37, 45)"
"(70, 45)"
"(51, 80)"
"(93, 105)"
"(37, 8)"
"(106, 6)"
"(100, 101)"
"(66, 18)"
"(101, 4)"
"(51, 106)"
"(7, 108)"
"(52, 20)"
"(10, 95)"
"(46, 60)"
"(19, 33)"
"(86, 105)"
"(83, 27)"
"(63, 64)"
"(90, 12)"
"(21, 109)"
"(30, 109)"
"(93, 37)"
"(39, 8)"
"(73, 14)"
"(9, 0)"
"(83, 77)"
"(70, 103)"
"(46, 13)"
"(102, 101)"
"(27, 110)"
"(100, 54)"
"(9, 19)"
"(28, 33)"
"(10, 72)"
"(92, 29)"
"(1, 100)"
"(7, 33)"
"(23, 103)"
"(99, 63)"
"(79, 31)"
"(34, 10)"
"(110, 103)"
"(104, 108)"
"(21, 0)"
"(32, 63)"
"(7, 67)"
"(78, 85)"
"(11, 22)"
"(70, 66)"
"(51, 38)"
"(49, 29)"
"(62, 8)"
"(74, 22)"
"(34, 23)"
"(10, 35)"
"(101, 46)"
"(75, 38)"
"(21, 37)"
"(98, 74)"
"(27, 6)"
"(57, 74)"
"(103, 24)"
"(5, 22)"
"(39, 110)"
"(40, 103)"
"(19, 30)"
"(6, 28)"
"(110, 96)"
"(65, 61)"
"(92, 80)"
"(90, 41)"
"(9, 55)"
"(87, 103)"
"(106, 55)"
"(60, 82)"
"(86, 81)"
"(6, 80)"
"(20, 93)"
"(16, 79)"
"(0, 19)"
"(34, 10)"
"(20, 50)"
"(24, 5)"
"(36, 73)"
"(99, 41)"
"(70, 36)"
"(38, 74)"
"(36, 55)"
"(103, 97)"
"(88, 104)"
"(62, 91)"
"(27, 85)"
"(37, 25)"
"(13, 10)"
"(92, 44)"
"(74, 89)"
"(109, 51)"
"(86, 78)"
