"(13, 67)"
"(56, 74)"
"(175, 147)"
"(141, 101)"
"(160, 44)"
"(30, 146)"
"(26, 114)"
"(63, 170)"
"(48, 153)"
"(97, 33)"
"(86, 58)"
"(171, 64)"
"(114, 167)"
"(58, 11)"
"(153, 131)"
"(132, 162)"
"(7, 171)"
"(147, 69)"
"(66, 115)"
"(106, 78)"
"(42, 77)"
"(157, 163)"
"(118, 127)"
"(89, 13)"
"(172, 22)"
"(100, 110)"
"(115, 156)"
"(43, 116)"
"(168, 161)"
"(46, 103)"
"(176, 96)"
"(32, 161)"
"(175, 33)"
"(59, 158)"
"(101, 107)"
"(46, 120)"
"(59, 64)"
"(34, 174)"
"(144, 4)"
"(77, 42)"
"(77, 31)"
"(174, 163)"
"(96, 75)"
"(59, 108)"
"(170, 140)"
"(63, 120)"
"(45, 106)"
"(47, 70)"
"(47, 50)"
"(77, 35)"
"(119, 92)"
"(94, 56)"
"(53, 113)"
"(123, 108)"
"(71, 109)"
"(153, 166)"
"(20, 92)"
"(32, 70)"
"(163, 144)"
"(67, 48)"
"(111, 19)"
"(68, 78)"
"(122, 33)"
"(56, 87)"
"(112, 35)"
"(87, 156)"
"(24, 163)"
"(63, 101)"
"(136, 145)"
"(71, 169)"
"(147, 80)"
"(108, 82)"
"(48, 22)"
"(160, 97)"
"(173, 83)"
"(32, 73)"
"(59, 63)"
"(133, 107)"
"(80, 43)"
"(21, 166)"
"(109, 16)"
"(39, 172)"
"(82, 142)"
"(93, 31)"
"(40, 113)"
"(130, 46)"
"(160, 28)"
"(99, 94)"
"(154, 114)"
"(124, 17)"
"(141, 152)"
"(24, 166)"
"(168, 48)"
"(129, 119)"
"(67, 175)"
"(82, 65)"
"(106, 52)"
"(65, 168)"
"(53, 126)"
"(155, 120)"
