"(72, 66)"
"(59, 26)"
"(25, 59)"
"(13, 19)"
"(3, 54)"
"(69, 73)"
"(21, 49)"
"(64, 58)"
"(75, 0)"
"(23, 39)"
"(45, 23)"
"(53, 53)"
"(36, 16)"
"(64, 77)"
"(29, 54)"
"(16, 72)"
"(16, 58)"
"(15, 16)"
"(56, 0)"
"(34, 75)"
"(51, 31)"
"(74, 63)"
"(12, 28)"
"(56, 35)"
"(52, 40)"
"(77, 25)"
"(70, 54)"
"(19, 78)"
"(4, 43)"
"(60, 11)"
"(6, 51)"
"(26, 45)"
"(50, 59)"
"(71, 67)"
"(54, 51)"
"(6, 70)"
"(2, 26)"
"(49, 1)"
"(77, 2)"
"(14, 59)"
"(5, 28)"
"(13, 44)"
"(53, 29)"
"(5, 0)"
"(71, 72)"
"(43, 61)"
"(45, 12)"
"(10, 74)"
"(43, 72)"
"(53, 33)"
"(49, 72)"
"(39, 50)"
"(14, 35)"
"(73, 50)"
"(2, 30)"
"(2, 17)"
"(55, 41)"
"(42, 16)"
"(62, 11)"
"(56, 6)"
"(25, 33)"
"(70, 53)"
"(67, 64)"
"(46, 41)"
"(63, 53)"
"(58, 0)"
"(75, 66)"
"(3, 2)"
"(5, 50)"
"(5, 49)"
"(64, 6)"
"(8, 70)"
"(56, 59)"
"(16, 25)"
"(32, 55)"
"(52, 72)"
"(57, 30)"
"(60, 18)"
"(73, 7)"
"(0, 25)"
"(62, 22)"
"(20, 65)"
"(65, 15)"
"(40, 11)"
"(65, 74)"
"(7, 72)"
"(2, 45)"
"(37, 21)"
"(58, 29)"
"(9, 41)"
"(65, 5)"
"(23, 4)"
"(41, 64)"
"(38, 21)"
"(18, 61)"
"(41, 36)"
"(24, 44)"
"(47, 19)"
"(12, 3)"
"(49, 61)"
