"(8, 31)"
"(29, 6)"
"(18, 31)"
"(3, 31)"
"(17, 10)"
"(12, 12)"
"(14, 3)"
"(20, 21)"
"(28, 14)"
"(24, 12)"
"(29, 29)"
"(7, 23)"
"(26, 5)"
"(17, 13)"
"(15, 25)"
"(19, 9)"
"(21, 3)"
"(27, 0)"
"(16, 22)"
"(2, 1)"
"(8, 4)"
"(28, 14)"
"(9, 25)"
"(8, 31)"
"(5, 25)"
"(10, 0)"
"(22, 22)"
"(16, 0)"
"(25, 22)"
"(21, 2)"
"(14, 25)"
"(3, 2)"
"(13, 23)"
"(12, 26)"
"(20, 16)"
"(30, 29)"
"(26, 23)"
"(25, 26)"
"(26, 13)"
"(19, 8)"
"(10, 9)"
"(6, 16)"
"(27, 28)"
"(11, 15)"
"(22, 22)"
"(31, 2)"
"(29, 10)"
"(26, 19)"
"(28, 4)"
"(11, 5)"
"(0, 20)"
"(11, 16)"
"(12, 12)"
"(0, 3)"
"(28, 29)"
"(26, 2)"
"(17, 18)"
"(4, 14)"
"(17, 9)"
"(30, 3)"
"(13, 24)"
"(6, 0)"
"(3, 18)"
"(23, 15)"
"(14, 28)"
"(11, 2)"
"(2, 1)"
"(21, 5)"
"(22, 4)"
"(26, 15)"
"(31, 7)"
"(20, 0)"
"(9, 14)"
"(11, 19)"
"(1, 13)"
"(9, 18)"
"(27, 4)"
"(2, 14)"
"(26, 21)"
"(20, 17)"
"(24, 24)"
"(24, 22)"
"(16, 19)"
"(6, 29)"
"(23, 21)"
"(26, 11)"
"(6, 17)"
"(2, 12)"
"(16, 23)"
"(11, 15)"
"(11, 20)"
"(31, 24)"
"(29, 22)"
"(19, 12)"
"(10, 8)"
"(1, 19)"
"(20, 7)"
"(30, 23)"
"(13, 27)"
"(16, 6)"
