"(26, 37)"
"(30, 3)"
"(8, 8)"
"(9, 11)"
"(30, 6)"
"(38, 34)"
"(39, 4)"
"(2, 3)"
"(35, 28)"
"(25, 24)"
"(19, 28)"
"(41, 15)"
"(37, 27)"
"(10, 10)"
"(41, 22)"
"(9, 27)"
"(2, 16)"
"(12, 5)"
"(1, 9)"
"(15, 12)"
"(19, 37)"
"(32, 9)"
"(3, 6)"
"(7, 31)"
"(22, 41)"
"(29, 33)"
"(20, 7)"
"(8, 20)"
"(5, 28)"
"(4, 13)"
"(6, 39)"
"(4, 11)"
"(33, 8)"
"(37, 31)"
"(17, 24)"
"(24, 39)"
"(12, 37)"
"(26, 38)"
"(12, 25)"
"(2, 26)"
"(32, 30)"
"(36, 28)"
"(41, 31)"
"(19, 41)"
"(10, 36)"
"(27, 15)"
"(35, 25)"
"(7, 19)"
"(25, 19)"
"(18, 17)"
"(4, 29)"
"(4, 9)"
"(7, 37)"
"(6, 33)"
"(9, 40)"
"(40, 30)"
"(6, 1)"
"(11, 23)"
"(5, 12)"
"(12, 0)"
"(24, 20)"
"(40, 9)"
"(20, 21)"
"(12, 27)"
"(36, 18)"
"(5, 32)"
"(29, 17)"
"(33, 5)"
"(28, 41)"
"(11, 16)"
"(13, 24)"
"(13, 33)"
"(5, 24)"
"(4, 2)"
"(5, 24)"
"(38, 21)"
"(21, 40)"
"(36, 12)"
"(1, 0)"
"(14, 21)"
"(41, 36)"
"(33, 31)"
"(1, 20)"
"(1, 24)"
"(38, 15)"
"(19, 10)"
"(2, 4)"
"(3, 0)"
"(31, 33)"
"(19, 34)"
"(27, 20)"
"(7, 3)"
"(9, 33)"
"(11, 18)"
"(20, 22)"
"(33, 19)"
"(10, 33)"
"(5, 25)"
"(2, 30)"
"(12, 27)"
