"(12, 33)"
"(15, 12)"
"(29, 20)"
"(7, 45)"
"(16, 39)"
"(28, 6)"
"(12, 35)"
"(45, 38)"
"(22, 27)"
"(5, 39)"
"(22, 23)"
"(24, 9)"
"(34, 5)"
"(31, 9)"
"(8, 39)"
"(11, 37)"
"(28, 15)"
"(16, 21)"
"(12, 18)"
"(29, 10)"
"(0, 30)"
"(32, 32)"
"(4, 18)"
"(25, 36)"
"(44, 13)"
"(21, 43)"
"(13, 21)"
"(3, 39)"
"(38, 32)"
"(24, 16)"
"(16, 43)"
"(11, 6)"
"(44, 8)"
"(23, 0)"
"(8, 15)"
"(34, 36)"
"(30, 40)"
"(34, 32)"
"(21, 43)"
"(29, 39)"
"(43, 33)"
"(30, 14)"
"(3, 14)"
"(30, 12)"
"(25, 12)"
"(20, 37)"
"(18, 2)"
"(12, 3)"
"(35, 23)"
"(5, 24)"
"(22, 31)"
"(19, 3)"
"(26, 22)"
"(18, 11)"
"(27, 25)"
"(13, 5)"
"(23, 45)"
"(40, 34)"
"(6, 36)"
"(10, 0)"
"(13, 29)"
"(23, 9)"
"(13, 5)"
"(6, 1)"
"(0, 41)"
"(27, 39)"
"(1, 9)"
"(29, 19)"
"(9, 41)"
"(13, 22)"
"(42, 10)"
"(33, 8)"
"(41, 4)"
"(34, 38)"
"(44, 42)"
"(6, 27)"
"(30, 35)"
"(14, 19)"
"(41, 24)"
"(27, 7)"
"(40, 35)"
"(3, 24)"
"(45, 34)"
"(1, 8)"
"(39, 3)"
"(43, 0)"
"(7, 7)"
"(23, 33)"
"(31, 24)"
"(0, 21)"
"(41, 5)"
"(37, 10)"
"(25, 42)"
"(17, 13)"
"(9, 45)"
"(30, 25)"
"(3, 30)"
"(3, 34)"
"(13, 43)"
"(19, 15)"
