"(3, 15)"
"(16, 16)"
"(4, 12)"
"(0, 5)"
"(6, 18)"
"(4, 8)"
"(12, 3)"
"(10, 10)"
"(12, 11)"
"(0, 5)"
"(7, 6)"
"(6, 7)"
"(16, 13)"
"(8, 7)"
"(4, 15)"
"(4, 18)"
"(11, 10)"
"(6, 10)"
"(11, 15)"
"(10, 18)"
"(3, 7)"
"(3, 10)"
"(7, 6)"
"(18, 9)"
"(14, 4)"
"(3, 7)"
"(16, 8)"
"(14, 7)"
"(16, 16)"
"(1, 13)"
"(2, 8)"
"(14, 12)"
"(4, 16)"
"(13, 12)"
"(2, 16)"
"(4, 0)"
"(5, 16)"
"(16, 2)"
"(2, 0)"
"(18, 14)"
"(11, 10)"
"(18, 9)"
"(6, 18)"
"(4, 8)"
"(6, 12)"
"(0, 1)"
"(12, 11)"
"(4, 7)"
"(16, 5)"
"(2, 0)"
"(6, 18)"
"(17, 3)"
"(15, 6)"
"(18, 10)"
"(11, 8)"
"(12, 3)"
"(8, 15)"
"(8, 8)"
"(2, 2)"
"(14, 14)"
"(1, 15)"
"(17, 1)"
"(7, 16)"
"(4, 10)"
"(13, 3)"
"(6, 16)"
"(16, 10)"
"(11, 14)"
"(17, 3)"
"(11, 1)"
"(7, 14)"
"(2, 1)"
"(3, 10)"
"(17, 4)"
"(7, 10)"
"(14, 4)"
"(15, 17)"
"(16, 16)"
"(4, 7)"
"(3, 7)"
"(12, 7)"
"(7, 11)"
"(6, 0)"
"(6, 6)"
"(0, 2)"
"(0, 11)"
"(12, 6)"
"(13, 0)"
"(9, 5)"
"(3, 18)"
"(2, 12)"
"(12, 16)"
"(18, 7)"
"(5, 3)"
"(4, 12)"
"(13, 2)"
"(11, 9)"
"(1, 2)"
"(0, 10)"
"(7, 2)"
