"(10, 13)"
"(8, 10)"
"(3, 11)"
"(0, 13)"
"(2, 4)"
"(8, 10)"
"(12, 5)"
"(8, 8)"
"(11, 8)"
"(13, 6)"
"(7, 8)"
"(11, 8)"
"(9, 3)"
"(10, 10)"
"(12, 4)"
"(11, 12)"
"(6, 11)"
"(13, 7)"
"(3, 9)"
"(2, 4)"
"(7, 2)"
"(6, 8)"
"(9, 5)"
"(5, 6)"
"(7, 0)"
"(3, 10)"
"(4, 9)"
"(6, 4)"
"(13, 7)"
"(7, 1)"
"(2, 13)"
"(13, 13)"
"(12, 14)"
"(14, 7)"
"(10, 2)"
"(5, 14)"
"(14, 9)"
"(13, 13)"
"(4, 5)"
"(11, 9)"
"(8, 13)"
"(3, 8)"
"(3, 13)"
"(4, 13)"
"(7, 8)"
"(9, 6)"
"(14, 5)"
"(1, 0)"
"(8, 5)"
"(12, 9)"
"(7, 3)"
"(8, 2)"
"(13, 2)"
"(12, 7)"
"(2, 12)"
"(8, 4)"
"(5, 3)"
"(12, 9)"
"(12, 2)"
"(5, 14)"
"(0, 2)"
"(4, 4)"
"(1, 13)"
"(6, 2)"
"(13, 8)"
"(2, 7)"
"(6, 12)"
"(5, 11)"
"(2, 13)"
"(6, 7)"
"(8, 4)"
"(2, 14)"
"(6, 10)"
"(14, 3)"
"(10, 0)"
"(12, 3)"
"(14, 6)"
"(6, 9)"
"(12, 1)"
"(5, 5)"
"(1, 4)"
"(12, 12)"
"(7, 4)"
"(8, 11)"
"(8, 1)"
"(1, 10)"
"(0, 5)"
"(10, 14)"
"(0, 1)"
"(4, 9)"
"(1, 12)"
"(2, 9)"
"(2, 4)"
"(10, 12)"
"(10, 5)"
"(3, 3)"
"(3, 13)"
"(8, 9)"
"(8, 0)"
"(3, 6)"
