"(16, 3)"
"(2, 24)"
"(23, 23)"
"(5, 19)"
"(3, 7)"
"(7, 12)"
"(13, 6)"
"(17, 24)"
"(13, 18)"
"(27, 8)"
"(28, 15)"
"(15, 20)"
"(16, 1)"
"(18, 6)"
"(25, 5)"
"(5, 10)"
"(20, 8)"
"(12, 2)"
"(11, 12)"
"(4, 22)"
"(14, 24)"
"(22, 7)"
"(26, 2)"
"(22, 21)"
"(1, 14)"
"(9, 3)"
"(12, 26)"
"(5, 9)"
"(15, 18)"
"(24, 29)"
"(16, 20)"
"(24, 10)"
"(25, 23)"
"(27, 6)"
"(11, 25)"
"(2, 20)"
"(20, 10)"
"(6, 21)"
"(2, 2)"
"(8, 8)"
"(6, 13)"
"(18, 7)"
"(22, 18)"
"(18, 21)"
"(27, 24)"
"(1, 16)"
"(1, 21)"
"(16, 28)"
"(29, 15)"
"(4, 20)"
"(4, 19)"
"(29, 2)"
"(12, 13)"
"(17, 21)"
"(6, 6)"
"(14, 5)"
"(10, 17)"
"(25, 22)"
"(0, 7)"
"(4, 25)"
"(24, 14)"
"(12, 25)"
"(17, 24)"
"(5, 12)"
"(4, 9)"
"(1, 2)"
"(21, 10)"
"(1, 7)"
"(17, 18)"
"(12, 1)"
"(24, 16)"
"(5, 7)"
"(11, 12)"
"(24, 3)"
"(21, 23)"
"(10, 3)"
"(10, 12)"
"(19, 15)"
"(0, 12)"
"(7, 12)"
"(13, 23)"
"(18, 2)"
"(11, 5)"
"(16, 15)"
"(3, 26)"
"(24, 28)"
"(28, 28)"
"(12, 19)"
"(14, 8)"
"(13, 6)"
"(3, 23)"
"(18, 13)"
"(17, 19)"
"(22, 0)"
"(11, 17)"
"(16, 17)"
"(11, 22)"
"(4, 7)"
"(13, 7)"
"(5, 27)"
