"(26, 2, 13, 22)"
"(17, 13, 32, 17)"
"(1, 20, 10, 0)"
"(4, 28, 27, 19)"
"(23, 21, 33, 29)"
"(8, 9, 19, 23)"
"(7, 31, 31, 22)"
"(20, 8, 25, 32)"
"(30, 8, 22, 24)"
"(22, 16, 24, 15)"
"(17, 11, 4, 35)"
"(32, 3, 15, 1)"
"(10, 11, 24, 5)"
"(22, 23, 1, 0)"
"(23, 1, 4, 22)"
"(33, 12, 6, 23)"
"(5, 5, 11, 10)"
"(25, 30, 19, 11)"
"(6, 21, 28, 23)"
"(5, 24, 1, 9)"
"(16, 28, 15, 34)"
"(10, 28, 20, 10)"
"(20, 8, 29, 26)"
"(19, 35, 17, 28)"
"(34, 2, 12, 6)"
"(31, 25, 15, 12)"
"(15, 24, 27, 20)"
"(35, 31, 33, 18)"
"(22, 6, 16, 6)"
"(6, 14, 13, 0)"
"(19, 26, 12, 19)"
"(27, 21, 16, 0)"
"(13, 20, 28, 14)"
"(21, 12, 15, 25)"
"(24, 22, 13, 33)"
"(13, 22, 17, 34)"
"(17, 22, 33, 28)"
"(15, 4, 31, 5)"
"(6, 20, 3, 4)"
"(30, 26, 9, 12)"
"(28, 22, 25, 13)"
"(16, 31, 6, 31)"
"(10, 25, 12, 0)"
"(0, 29, 19, 26)"
"(26, 16, 20, 9)"
"(24, 9, 22, 0)"
"(0, 23, 25, 32)"
"(16, 1, 29, 24)"
"(20, 2, 1, 8)"
"(27, 32, 28, 34)"
"(2, 3, 27, 7)"
"(8, 28, 33, 35)"
"(31, 32, 31, 35)"
"(27, 21, 10, 0)"
"(30, 5, 27, 23)"
"(8, 13, 13, 10)"
"(6, 22, 4, 0)"
"(28, 6, 32, 32)"
"(19, 35, 0, 22)"
"(0, 1, 15, 15)"
"(19, 32, 16, 29)"
"(0, 31, 8, 11)"
"(14, 9, 3, 21)"
"(19, 21, 22, 27)"
"(0, 21, 28, 30)"
"(7, 25, 0, 33)"
"(0, 3, 32, 35)"
"(7, 7, 4, 28)"
"(22, 6, 30, 9)"
"(27, 1, 33, 3)"
"(29, 22, 35, 11)"
"(35, 34, 14, 21)"
"(7, 9, 13, 0)"
"(19, 13, 19, 18)"
"(8, 3, 30, 4)"
"(24, 34, 22, 7)"
"(4, 12, 19, 6)"
"(16, 32, 25, 12)"
"(34, 26, 21, 34)"
"(5, 24, 20, 1)"
"(29, 23, 2, 18)"
"(25, 15, 13, 15)"
"(6, 31, 9, 28)"
"(20, 1, 10, 1)"
"(0, 1, 6, 20)"
"(12, 26, 20, 35)"
"(5, 21, 2, 3)"
"(23, 10, 2, 0)"
"(17, 20, 30, 3)"
"(30, 33, 20, 6)"
"(35, 35, 23, 23)"
"(0, 22, 28, 2)"
"(27, 11, 31, 7)"
"(0, 30, 16, 4)"
"(11, 26, 6, 30)"
"(33, 6, 6, 11)"
"(29, 11, 4, 26)"
"(22, 11, 1, 30)"
"(17, 24, 1, 11)"
"(25, 10, 2, 11)"
