"(47, 52, 55)"
"(51, 33, 31)"
"(70, 44, 37)"
"(17, 70, 70)"
"(66, 25, 76)"
"(62, 43, 41)"
"(2, 12, 37)"
"(0, 72, 55)"
"(59, 49, 25)"
"(26, 52, 64)"
"(73, 33, 41)"
"(47, 46, 38)"
"(25, 4, 30)"
"(70, 13, 23)"
"(49, 66, 27)"
"(72, 45, 44)"
"(77, 40, 60)"
"(32, 49, 70)"
"(45, 31, 35)"
"(19, 35, 76)"
"(78, 51, 9)"
"(58, 75, 22)"
"(28, 12, 1)"
"(72, 10, 25)"
"(81, 15, 30)"
"(31, 4, 68)"
"(0, 75, 61)"
"(25, 9, 53)"
"(32, 65, 57)"
"(80, 43, 35)"
"(31, 19, 65)"
"(25, 0, 60)"
"(57, 33, 0)"
"(30, 58, 53)"
"(25, 74, 60)"
"(72, 18, 18)"
"(76, 77, 73)"
"(74, 56, 46)"
"(39, 39, 0)"
"(81, 1, 14)"
"(77, 5, 22)"
"(44, 36, 73)"
"(7, 35, 10)"
"(2, 32, 72)"
"(32, 67, 82)"
"(52, 13, 62)"
"(41, 74, 82)"
"(23, 81, 26)"
"(54, 42, 4)"
"(63, 61, 50)"
"(74, 38, 35)"
"(30, 5, 37)"
"(64, 5, 52)"
"(9, 36, 48)"
"(51, 30, 76)"
"(75, 63, 82)"
"(15, 14, 5)"
"(12, 4, 70)"
"(66, 78, 25)"
"(25, 49, 40)"
"(19, 14, 75)"
"(69, 62, 23)"
"(39, 38, 3)"
"(57, 47, 15)"
"(39, 12, 26)"
"(67, 37, 78)"
"(63, 11, 41)"
"(67, 68, 3)"
"(12, 56, 74)"
"(70, 64, 35)"
"(39, 56, 73)"
"(23, 42, 46)"
"(82, 62, 53)"
"(28, 47, 62)"
"(65, 39, 52)"
"(29, 5, 24)"
"(42, 41, 58)"
"(43, 35, 6)"
"(31, 26, 3)"
"(81, 13, 63)"
"(9, 54, 8)"
"(64, 54, 81)"
"(63, 14, 76)"
"(9, 22, 43)"
"(53, 63, 15)"
"(79, 47, 21)"
"(68, 3, 13)"
"(8, 35, 49)"
"(1, 36, 57)"
"(40, 28, 39)"
"(55, 32, 75)"
"(9, 71, 33)"
"(19, 37, 76)"
"(4, 50, 54)"
"(6, 12, 65)"
"(78, 80, 82)"
"(0, 72, 0)"
"(4, 14, 40)"
"(34, 69, 27)"
"(7, 55, 39)"
