"(42, 6, 67)"
"(51, 61, 76)"
"(26, 25, 36)"
"(23, 33, 66)"
"(25, 0, 34)"
"(73, 42, 64)"
"(52, 46, 44)"
"(64, 0, 49)"
"(25, 76, 16)"
"(59, 26, 60)"
"(25, 17, 49)"
"(34, 39, 68)"
"(8, 37, 55)"
"(36, 71, 0)"
"(73, 64, 46)"
"(56, 1, 79)"
"(19, 44, 4)"
"(37, 36, 58)"
"(29, 53, 15)"
"(46, 27, 17)"
"(7, 5, 6)"
"(46, 23, 48)"
"(56, 77, 65)"
"(23, 48, 25)"
"(44, 20, 48)"
"(38, 49, 43)"
"(64, 39, 26)"
"(1, 21, 18)"
"(12, 72, 52)"
"(59, 75, 57)"
"(28, 63, 76)"
"(41, 30, 59)"
"(26, 17, 5)"
"(53, 23, 53)"
"(52, 65, 78)"
"(52, 56, 35)"
"(78, 19, 47)"
"(10, 7, 48)"
"(29, 49, 3)"
"(53, 63, 15)"
"(69, 30, 31)"
"(76, 19, 68)"
"(12, 19, 10)"
"(58, 48, 66)"
"(65, 53, 28)"
"(72, 68, 28)"
"(50, 12, 52)"
"(27, 63, 22)"
"(79, 71, 72)"
"(67, 50, 37)"
"(35, 68, 40)"
"(79, 60, 18)"
"(44, 58, 58)"
"(22, 74, 69)"
"(39, 37, 43)"
"(24, 23, 57)"
"(5, 31, 47)"
"(73, 51, 61)"
"(58, 5, 11)"
"(30, 65, 2)"
"(23, 14, 35)"
"(78, 64, 47)"
"(56, 18, 50)"
"(43, 14, 78)"
"(56, 9, 30)"
"(11, 35, 38)"
"(38, 39, 79)"
"(12, 67, 16)"
"(64, 33, 15)"
"(32, 16, 25)"
"(33, 36, 74)"
"(57, 60, 71)"
"(0, 9, 10)"
"(59, 14, 52)"
"(47, 72, 42)"
"(69, 13, 37)"
"(11, 1, 40)"
"(1, 46, 73)"
"(13, 10, 79)"
"(63, 21, 63)"
"(58, 56, 41)"
"(4, 51, 57)"
"(74, 75, 32)"
"(61, 32, 47)"
"(30, 23, 29)"
"(65, 35, 39)"
"(58, 36, 48)"
"(59, 24, 45)"
"(18, 50, 54)"
"(35, 43, 18)"
"(34, 28, 31)"
"(25, 32, 39)"
"(78, 79, 1)"
"(4, 14, 68)"
"(17, 71, 55)"
"(30, 8, 78)"
"(44, 13, 60)"
"(51, 27, 8)"
"(27, 54, 41)"
"(36, 44, 60)"
