"(23,)"
"(0,)"
"(0,)"
"(20,)"
"(12,)"
"(8,)"
"(6,)"
"(20,)"
"(15,)"
"(1,)"
"(15,)"
"(2,)"
"(23,)"
"(3,)"
"(9,)"
"(11,)"
"(15,)"
"(15,)"
"(9,)"
"(19,)"
"(9,)"
"(21,)"
"(14,)"
"(20,)"
"(2,)"
"(19,)"
"(10,)"
"(12,)"
"(11,)"
"(3,)"
"(7,)"
"(18,)"
"(12,)"
"(0,)"
"(2,)"
"(3,)"
"(17,)"
"(16,)"
"(17,)"
"(8,)"
"(2,)"
"(8,)"
"(19,)"
"(13,)"
"(5,)"
"(2,)"
"(8,)"
"(23,)"
"(11,)"
"(13,)"
"(14,)"
"(6,)"
"(0,)"
"(16,)"
"(16,)"
"(12,)"
"(23,)"
"(12,)"
"(19,)"
"(7,)"
"(20,)"
"(19,)"
"(23,)"
"(20,)"
"(7,)"
"(0,)"
"(7,)"
"(9,)"
"(17,)"
"(7,)"
"(7,)"
"(22,)"
"(20,)"
"(10,)"
"(19,)"
"(20,)"
"(6,)"
"(9,)"
"(3,)"
"(3,)"
"(22,)"
"(3,)"
"(23,)"
"(3,)"
"(0,)"
"(22,)"
"(16,)"
"(7,)"
"(5,)"
"(19,)"
"(9,)"
"(12,)"
"(22,)"
"(19,)"
"(19,)"
"(14,)"
"(16,)"
"(23,)"
"(6,)"
"(22,)"
