"(20, 36, 1, 33)"
"(22, 19, 27, 5)"
"(34, 19, 19, 34)"
"(17, 6, 4, 37)"
"(19, 18, 5, 15)"
"(9, 3, 17, 29)"
"(9, 10, 1, 23)"
"(4, 18, 25, 12)"
"(10, 2, 5, 26)"
"(29, 10, 27, 25)"
"(15, 11, 17, 26)"
"(7, 7, 9, 32)"
"(9, 12, 25, 31)"
"(20, 0, 12, 6)"
"(16, 30, 13, 15)"
"(19, 18, 28, 2)"
"(29, 28, 30, 24)"
"(25, 21, 11, 18)"
"(28, 26, 2, 25)"
"(25, 9, 4, 25)"
"(23, 13, 17, 29)"
"(8, 3, 34, 17)"
"(32, 21, 2, 7)"
"(11, 27, 33, 35)"
"(10, 1, 16, 28)"
"(23, 22, 37, 19)"
"(14, 25, 34, 26)"
"(16, 32, 19, 15)"
"(1, 7, 14, 15)"
"(2, 37, 32, 28)"
"(14, 1, 6, 30)"
"(10, 3, 28, 34)"
"(33, 28, 11, 11)"
"(35, 13, 4, 2)"
"(4, 21, 23, 3)"
"(12, 21, 15, 3)"
"(30, 28, 10, 32)"
"(26, 0, 26, 5)"
"(17, 33, 5, 13)"
"(26, 15, 5, 23)"
"(12, 19, 5, 7)"
"(14, 17, 5, 0)"
"(30, 26, 24, 24)"
"(34, 29, 32, 19)"
"(32, 30, 17, 24)"
"(35, 17, 33, 14)"
"(35, 19, 16, 18)"
"(6, 7, 33, 24)"
"(37, 15, 14, 0)"
"(0, 22, 19, 35)"
"(21, 28, 17, 17)"
"(33, 14, 23, 17)"
"(31, 3, 21, 5)"
"(14, 18, 25, 22)"
"(9, 12, 17, 37)"
"(9, 34, 21, 17)"
"(29, 20, 32, 31)"
"(3, 34, 5, 28)"
"(23, 36, 16, 25)"
"(33, 36, 16, 1)"
"(23, 21, 26, 33)"
"(13, 7, 17, 36)"
"(9, 22, 4, 11)"
"(26, 34, 16, 36)"
"(9, 37, 25, 3)"
"(28, 25, 3, 15)"
"(25, 28, 13, 1)"
"(30, 13, 13, 17)"
"(28, 22, 35, 15)"
"(11, 19, 3, 35)"
"(30, 3, 24, 0)"
"(18, 7, 13, 31)"
"(25, 16, 7, 13)"
"(5, 7, 6, 28)"
"(18, 37, 1, 35)"
"(2, 10, 11, 35)"
"(4, 29, 17, 9)"
"(34, 2, 0, 14)"
"(9, 1, 8, 23)"
"(30, 16, 22, 28)"
"(1, 20, 26, 23)"
"(13, 14, 11, 32)"
"(20, 25, 5, 17)"
"(14, 30, 14, 22)"
"(18, 19, 32, 1)"
"(9, 31, 2, 36)"
"(28, 12, 4, 14)"
"(4, 0, 12, 1)"
"(25, 26, 29, 20)"
"(8, 37, 7, 5)"
"(18, 3, 30, 32)"
"(15, 17, 21, 13)"
"(18, 3, 13, 1)"
"(34, 11, 24, 11)"
"(9, 6, 17, 25)"
"(10, 26, 0, 10)"
"(31, 37, 4, 8)"
"(15, 28, 0, 7)"
"(5, 10, 27, 4)"
"(14, 20, 13, 36)"
