"(57, 61)"
"(65, 74)"
"(40, 63)"
"(38, 53)"
"(5, 33)"
"(25, 36)"
"(26, 41)"
"(48, 12)"
"(28, 36)"
"(43, 66)"
"(13, 20)"
"(53, 41)"
"(4, 60)"
"(16, 68)"
"(59, 34)"
"(20, 25)"
"(32, 45)"
"(69, 45)"
"(59, 41)"
"(72, 69)"
"(30, 35)"
"(65, 6)"
"(39, 0)"
"(43, 28)"
"(33, 26)"
"(21, 42)"
"(51, 69)"
"(11, 59)"
"(6, 44)"
"(64, 33)"
"(25, 36)"
"(0, 32)"
"(1, 22)"
"(32, 48)"
"(49, 65)"
"(19, 6)"
"(54, 72)"
"(15, 50)"
"(43, 69)"
"(13, 48)"
"(11, 72)"
"(57, 21)"
"(15, 55)"
"(34, 15)"
"(49, 70)"
"(11, 49)"
"(57, 51)"
"(37, 5)"
"(46, 28)"
"(24, 58)"
"(27, 66)"
"(69, 20)"
"(6, 31)"
"(51, 69)"
"(13, 61)"
"(15, 27)"
"(62, 59)"
"(65, 14)"
"(23, 23)"
"(1, 67)"
"(62, 12)"
"(21, 61)"
"(61, 72)"
"(9, 21)"
"(29, 70)"
"(65, 74)"
"(62, 32)"
"(11, 13)"
"(67, 29)"
"(7, 32)"
"(14, 52)"
"(45, 38)"
"(56, 34)"
"(49, 50)"
"(22, 63)"
"(71, 19)"
"(8, 60)"
"(64, 40)"
"(52, 53)"
"(74, 12)"
"(4, 48)"
"(4, 3)"
"(3, 59)"
"(31, 28)"
"(46, 10)"
"(22, 19)"
"(30, 64)"
"(7, 40)"
"(28, 35)"
"(21, 20)"
"(55, 73)"
"(8, 72)"
"(0, 52)"
"(64, 26)"
"(6, 16)"
"(23, 64)"
"(30, 73)"
"(55, 23)"
"(74, 9)"
"(74, 60)"
