"(39, 49, 58)"
"(63, 34, 22)"
"(52, 44, 0)"
"(39, 4, 29)"
"(31, 13, 29)"
"(57, 30, 43)"
"(61, 27, 37)"
"(54, 45, 31)"
"(15, 33, 6)"
"(9, 25, 29)"
"(7, 3, 43)"
"(12, 1, 0)"
"(59, 38, 8)"
"(18, 28, 49)"
"(15, 53, 12)"
"(50, 0, 3)"
"(59, 53, 23)"
"(27, 32, 48)"
"(40, 7, 21)"
"(14, 21, 8)"
"(52, 60, 14)"
"(13, 50, 45)"
"(44, 33, 36)"
"(53, 45, 11)"
"(57, 41, 7)"
"(42, 54, 30)"
"(20, 15, 50)"
"(46, 35, 45)"
"(55, 4, 31)"
"(32, 34, 20)"
"(49, 28, 10)"
"(22, 17, 61)"
"(11, 44, 12)"
"(23, 55, 44)"
"(54, 33, 25)"
"(51, 23, 11)"
"(35, 57, 6)"
"(53, 24, 35)"
"(63, 54, 15)"
"(24, 60, 6)"
"(45, 5, 27)"
"(25, 35, 1)"
"(38, 43, 32)"
"(63, 63, 30)"
"(14, 61, 21)"
"(3, 10, 23)"
"(9, 57, 54)"
"(30, 39, 1)"
"(55, 51, 24)"
"(19, 63, 5)"
"(9, 28, 63)"
"(13, 58, 51)"
"(33, 52, 22)"
"(30, 11, 57)"
"(23, 0, 46)"
"(32, 44, 38)"
"(1, 61, 61)"
"(2, 55, 24)"
"(62, 57, 38)"
"(36, 9, 16)"
"(56, 48, 35)"
"(45, 36, 55)"
"(19, 6, 17)"
"(13, 44, 1)"
"(15, 23, 34)"
"(11, 54, 53)"
"(30, 18, 6)"
"(13, 19, 18)"
"(39, 13, 23)"
"(0, 38, 29)"
"(2, 20, 36)"
"(23, 3, 53)"
"(27, 42, 54)"
"(29, 39, 57)"
"(29, 48, 53)"
"(54, 31, 40)"
"(35, 61, 7)"
"(60, 18, 47)"
"(55, 32, 46)"
"(39, 25, 36)"
"(41, 47, 23)"
"(25, 47, 39)"
"(21, 29, 14)"
"(14, 26, 20)"
"(59, 21, 13)"
"(7, 19, 49)"
"(31, 57, 13)"
"(25, 58, 2)"
"(44, 6, 10)"
"(45, 25, 23)"
"(23, 27, 54)"
"(40, 9, 9)"
"(49, 14, 16)"
"(12, 35, 26)"
"(37, 2, 29)"
"(46, 36, 34)"
"(17, 47, 2)"
"(54, 6, 6)"
"(10, 11, 44)"
"(57, 39, 15)"
