"(7, 27, 10)"
"(8, 23, 12)"
"(13, 21, 11)"
"(28, 3, 21)"
"(8, 8, 12)"
"(28, 9, 15)"
"(28, 16, 25)"
"(25, 10, 8)"
"(12, 13, 14)"
"(3, 19, 2)"
"(10, 2, 9)"
"(8, 30, 22)"
"(15, 29, 27)"
"(7, 1, 19)"
"(13, 2, 19)"
"(2, 13, 19)"
"(5, 21, 28)"
"(17, 27, 10)"
"(16, 12, 24)"
"(21, 27, 4)"
"(19, 23, 7)"
"(31, 6, 31)"
"(3, 22, 18)"
"(0, 6, 1)"
"(19, 29, 22)"
"(13, 13, 17)"
"(20, 30, 11)"
"(10, 11, 0)"
"(6, 28, 24)"
"(12, 23, 8)"
"(13, 17, 14)"
"(0, 28, 24)"
"(1, 12, 13)"
"(3, 18, 9)"
"(1, 8, 20)"
"(3, 12, 22)"
"(0, 22, 15)"
"(20, 20, 0)"
"(12, 31, 24)"
"(12, 5, 21)"
"(10, 3, 25)"
"(29, 4, 0)"
"(30, 28, 1)"
"(16, 29, 15)"
"(24, 9, 2)"
"(23, 20, 15)"
"(29, 0, 1)"
"(23, 26, 23)"
"(16, 24, 22)"
"(20, 11, 29)"
"(17, 23, 31)"
"(9, 29, 14)"
"(0, 16, 22)"
"(2, 9, 18)"
"(19, 10, 29)"
"(25, 5, 31)"
"(5, 15, 11)"
"(3, 11, 12)"
"(16, 5, 1)"
"(14, 8, 9)"
"(23, 22, 29)"
"(8, 13, 23)"
"(0, 21, 5)"
"(0, 0, 18)"
"(21, 6, 13)"
"(8, 7, 2)"
"(26, 13, 10)"
"(21, 13, 11)"
"(8, 5, 28)"
"(14, 26, 11)"
"(12, 26, 21)"
"(20, 17, 23)"
"(20, 11, 11)"
"(29, 2, 5)"
"(27, 19, 1)"
"(11, 31, 10)"
"(22, 19, 6)"
"(6, 12, 2)"
"(22, 15, 2)"
"(6, 10, 25)"
"(15, 15, 12)"
"(27, 7, 12)"
"(20, 8, 24)"
"(28, 25, 1)"
"(30, 22, 18)"
"(2, 13, 17)"
"(20, 11, 2)"
"(8, 29, 9)"
"(4, 6, 26)"
"(19, 21, 16)"
"(26, 10, 3)"
"(22, 20, 3)"
"(3, 3, 28)"
"(5, 31, 27)"
"(19, 23, 9)"
"(31, 11, 8)"
"(14, 15, 23)"
"(3, 26, 17)"
"(6, 5, 15)"
"(14, 7, 8)"
