"(292, 281)"
"(210, 159)"
"(78, 89)"
"(289, 242)"
"(107, 237)"
"(351, 25)"
"(128, 132)"
"(58, 183)"
"(33, 330)"
"(312, 164)"
"(132, 107)"
"(206, 314)"
"(213, 17)"
"(299, 40)"
"(119, 127)"
"(174, 2)"
"(126, 11)"
"(315, 141)"
"(328, 320)"
"(235, 202)"
"(167, 287)"
"(195, 208)"
"(30, 291)"
"(281, 107)"
"(214, 140)"
"(68, 59)"
"(114, 222)"
"(316, 201)"
"(207, 107)"
"(156, 114)"
"(234, 54)"
"(123, 344)"
"(222, 78)"
"(167, 215)"
"(54, 228)"
"(295, 222)"
"(25, 54)"
"(18, 50)"
"(233, 137)"
"(124, 299)"
"(126, 346)"
"(119, 25)"
"(271, 173)"
"(176, 221)"
"(263, 183)"
"(126, 227)"
"(56, 349)"
"(275, 187)"
"(228, 60)"
"(307, 343)"
"(139, 65)"
"(349, 193)"
"(8, 167)"
"(312, 49)"
"(299, 100)"
"(121, 215)"
"(293, 14)"
"(317, 83)"
"(341, 100)"
"(29, 40)"
"(248, 104)"
"(149, 261)"
"(74, 291)"
"(261, 279)"
"(250, 305)"
"(252, 158)"
"(83, 79)"
"(306, 193)"
"(130, 71)"
"(76, 98)"
"(303, 31)"
"(200, 120)"
"(213, 162)"
"(134, 263)"
"(301, 299)"
"(17, 296)"
"(266, 12)"
"(326, 294)"
"(199, 352)"
"(223, 301)"
"(265, 159)"
"(247, 75)"
"(340, 0)"
"(212, 281)"
"(91, 128)"
"(314, 163)"
"(16, 170)"
"(132, 212)"
"(332, 116)"
"(271, 273)"
"(21, 120)"
"(104, 134)"
"(148, 28)"
"(98, 165)"
"(106, 243)"
"(221, 198)"
"(286, 90)"
"(257, 290)"
"(61, 234)"
"(321, 272)"
